"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"536","RS Ibu dan Anak Harapan Bunda","JL Kudus Jepara km 4 garung lor kaliwungu Kudus",0,"15 jam",4,"15 jam",12,"15 jam","082328594821","33","3319",2021-08-12 22:24:02,"Non COVID-19"
"537","RS Umum Mardi Rahayu","Jl. AKBP R Agil 110,Kudus",5,NA,5,NA,6,NA,"0291434707","33","3319",2021-08-12 22:24:02,"Non COVID-19"
"538","RS Umum  Islam Sunan Kudus","Jl. Kudus Permai No.1, Kaliwungu, Kudus",6,"14 jam",11,"14 jam",20,"14 jam","0291432008","33","3319",2021-08-12 22:24:02,"Non COVID-19"
"539","RS Umum Daerah Wates","Jl Tentara Pelajar Km.1 No.5 Wates Kulon Progo",21,NA,15,NA,31,"18 menit","0274773169","34","3401",2021-08-12 22:24:02,"Non COVID-19"
"540","RS Umum Rizki Amalia Medika","Jl raya Brosot - Wates Km.5 Jogahan Bumirejo Lendah Kulon Progo",4,"12 jam",12,"12 jam",15,"12 jam","02747721425","34","3401",2021-08-12 22:24:02,"Non COVID-19"
"541","RS Umum Rizki Amalia","Jl Wates-Purworejo Km.10, Kalidengen, Temon, KP",7,"8 menit",2,"8 menit",12,"8 menit","02747721568","34","3401",2021-08-12 22:24:02,"Non COVID-19"
"542","RS Umum Daerah 45 Kuningan","Jl. Jendral Sudirman No. 68 Kuningan",12,NA,14,NA,16,NA,"0232871885","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"543","RS Umum Wijaya Kusumah","Jl. RE Martadinata No. 172 Kab. Kuningan",13,NA,19,"37 jam",20,"37 jam","0232871565","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"544","RS Umum Juanda","Jl. Ir. H. Juanda No. 207, Kuningan",19,"11 jam",18,"11 jam",30,"10 jam","0232876433","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"545","RS Umum Daerah Linggajati Kuningan","Jl. Bandorasa - Cilimus No.36 Kec.Cilimus  Kab. Kuningan",9,NA,19,NA,27,NA,"0232614884","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"546","RS Umum KMC Luragung","Dusun Rahayu RT.002/001 Desa Cirahayu Kec. Luragung Kab. Kuningan",8,"11 jam",16,"11 jam",52,"11 jam","02328900112","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"547","RS Jantung Hasna Medika Kuningan","Jl. Raya Cigugur Lingkungan Manis RT. 030 RW. 011 Kecamatan Cigugur",3,"1 menit",4,"1 menit",15,"1 menit","02328611111","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"548","RS Mitra Husada Ciawigebang","Jl Raya Siliwangi No. 151 Ciawigebang",NA,NA,5,NA,13,NA,"0232878560","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"549","RS Permata Kuningan","Jl. Cut Nyak Dien RT. 007 RW. 002 45513",NA,NA,4,"20 jam",69,"20 jam","02328905555","32","3208",2021-08-12 22:24:02,"Non COVID-19"
"550","RS Umum Daerah Harapan Insan Sendawar","Jl. Mawar, Kampung Sekolaq Joleq, Kecamatan Sekolaq Darat",5,NA,11,NA,45,NA,"08115415159","64","6402",2021-08-12 22:24:02,"Non COVID-19"
"551","RS Umum Daerah Kudungga","Jl. Soekarno Hatta No.1 Sangatta Utara",1,"13 jam",1,"13 jam",15,"13 jam","081318245172","64","6404",2021-08-12 22:24:03,"Non COVID-19"
"552","RS Umum Daerah Sangkulirang","Jl. Wana Bhakti Desa Benua Baru Ulu",NA,NA,NA,NA,24,"37 jam","081346666332","64","6404",2021-08-12 22:24:03,"Non COVID-19"
"553","RS Umum Elpi Al Azis","Jl Wr. Supratman ",8,NA,11,NA,11,NA,"hotline tidak tersedia","12","1207",2021-08-12 22:24:03,"Non COVID-19"
"554","RS Umum Daerah Kota Pinang","Jl Istana No. 26",10,"14 jam",5,"14 jam",43,"14 jam","081376497035","12","1222",2021-08-12 22:24:03,"Non COVID-19"
"555","RS Tk. IV Lahat","Jl. Letjen harun sohar No.26,Lahat",6,"15 jam",23,"15 jam",14,"15 jam","081377951551","16","1604",2021-08-12 22:24:03,"Non COVID-19"
"556","RS Umum Daerah Kabupaten Lamandau","Jl. Trans Kalimantan KM.04, Desa Kujan, Kec. Bulik",22,NA,15,NA,104,NA,"05322067382","62","6207",2021-08-12 22:24:03,"Non COVID-19"
"557","RS Ibu dan Anak Fatimah Lamongan","Jl. Pahlawan Selatan No. 18",0,"5 jam",18,"5 jam",13,"5 jam","0322322155","35","3524",2021-08-12 22:24:04,"Non COVID-19"
"558","RS Umum Daerah Dr. Soegiri Lamongan","Jl. Kusuma Bangsa No. 7 Lamongan",59,"14 jam",63,"14 jam",42,"9 jam","0322321718","35","3524",2021-08-12 22:24:04,"Non COVID-19"
"559","RS Islam Nashrul Ummah","  Jl. Merpati No.62, Lamongan",8,"11 jam",16,"11 jam",30,"11 jam","0322321522","35","3524",2021-08-12 22:24:04,"Non COVID-19"
"560","RS Umum dr. Suyudi","Jl. Deandles Paciran,Kecamatan Paciran, Kab. Lamongan",7,"14 jam",11,"14 jam",5,"14 jam","0322661412","35","3524",2021-08-12 22:24:04,"Non COVID-19"
"561","RS Muhammadiyah Babat","Jl. KH. Ahmad Dahlan No. 14 Babat, Lamongan ",7,"24 menit",2,"23 menit",21,"23 menit","0322451391","35","3524",2021-08-12 22:24:04,"Non COVID-19"
"562","RS Umum Harapan Bunda","  Jl. Raya Lintas Sumatera, Seputih Jaya No.31, Kec. Gunung Sugih, Kab. Lampung Tengah",3,"8 menit",4,"8 menit",8,"8 menit","082186233531","18","1805",2021-08-12 22:24:07,"Non COVID-19"
"563","RS Umum Kartini","Jl. KARTINI NO. 104 KALIREJO",10,NA,16,NA,25,NA,"0729370028","18","1805",2021-08-12 22:24:07,"Non COVID-19"
"564","RS Ibu Anak Puri Adhya Paramita","Jl. SULTAN AGUNG NO. 5 BANDAR JAYA - TERBANGGI BESAR ",0,NA,2,NA,4,NA,"0725529399","18","1805",2021-08-12 22:24:07,"Non COVID-19"
"565","RS Umum Az - Zahra","Jl. Kartini No. 109 Kalirejo , Kec. Kalirejo,",18,"14 jam",23,"14 jam",34,"14 jam","0729370089","18","1805",2021-08-12 22:24:07,"Non COVID-19"
"566","RS Ibu Anak Puti Bungsu","Jalan S. Parman No 02 Bandar Jaya Timur",NA,NA,12,"37 jam",0,"14 jam","072525065","18","1805",2021-08-12 22:24:07,"Non COVID-19"
"567","RS Umum Daerah May Jen HM Ryacudu","Jl. Jend.Sudirman No.2 Kotabumi",7,"13 jam",25,"13 jam",57,"13 jam","072422095","18","1806",2021-08-12 22:24:08,"Non COVID-19"
"568","RS Candimas Medical Center","Jl. Alamsyah Ratu Perwira Negara No. 47 Kotabumi Selatan",5,NA,10,"18 jam",16,"18 jam","082181549355","18","1806",2021-08-12 22:24:08,"Non COVID-19"
"569","RS Medika Insani","Jl. Sumber Jaya No. 667 Desa Tanjung Baru Kecamatan Bukit Kemuning Kabupaten Lampung Utara",1,NA,3,"14 jam",9,NA,"085279410025","18","1806",2021-08-12 22:24:08,"Non COVID-19"
"570","RS Umum Delia","Jl Ki Hajar Dewantara No.9 Kec. Selesai Kabupaten Langkat",12,"36 jam",39,"35 jam",28,"35 jam","06180044800","12","1213",2021-08-12 22:24:08,"Non COVID-19"
"571","RS Umum Wampu Norita","Dusun II Kedondong Barat Desa Jentera Stabat Kecamatan Wampu No.86 Km.46",NA,NA,12,"12 jam",20,"12 jam","hotline tidak tersedia","12","1213",2021-08-12 22:24:08,"Non COVID-19"
"572","RS Umum Putri Bidadari","Stabat Tanjung Pura KM 45",22,NA,71,NA,60,NA,"085361517988","12","1213",2021-08-12 22:24:08,"Non COVID-19"
"573","RS Misi Lebak","Jl. Multatuli No.41 Rangkas Bitung",13,"kurang dari 1 menit",2,NA,15,"kurang dari 1 menit","0252201014","36","3602",2021-08-12 22:24:09,"Non COVID-19"
"574","RS Umum Daerah Lebong","Desa Muning Agung Kecamatan Lebong Sakti",1,"13 jam",14,"13 jam",20,"13 jam","082281280910","17","1707",2021-08-12 22:24:09,"Non COVID-19"
"575","RS Umum Daerah Patut Patuh Patju","Jl. H. Lalu Anggrat BA No. 2 Gerung",1,"17 jam",2,"17 jam",21,"17 jam","0370681321","52","5201",2021-08-12 22:24:10,"Non COVID-19"
"576","RS Umum Daerah Dr. R. Soedjono Selong","Jl. Prof M. Yamin, SH. No. 55 Selong",NA,NA,NA,NA,NA,NA,"037621415","52","5203",2021-08-12 22:24:10,"Non COVID-19"
"577","RS Daerah Dr. Haryoto Kabupaten Lumajang","  Jl. Basuki Rahmat No.5, Lumajang",NA,NA,4,"kurang dari 1 menit",11,"kurang dari 1 menit","0334881666","35","3508",2021-08-12 22:24:10,"Non COVID-19"
"578","RS Wijaya Kusuma","Jl. A. Yani No.149 Lumajang",3,"15 jam",0,"15 jam",13,"15 jam","085236384331","35","3508",2021-08-12 22:24:10,"Non COVID-19"
"579","RS Djatiroto","Jl. PB. Sudirman 81  RT 03 RW 01, Dsn. Krajan Desa Kaliboto Lor Kec. Jatiroto, Kab. Lumajang",4,"24 menit",5,"24 menit",NA,NA,"0334321004","35","3508",2021-08-12 22:24:10,"Non COVID-19"
"580","RS Umum Daerah Pasirian Kabupaten Lumajang","Jl. Raya Pasirian No. 225A. Kec. Pasirian",NA,NA,3,"15 jam",21,"15 jam","03345761044","35","3508",2021-08-12 22:24:10,"Non COVID-19"
"581","RS Umum Daerah I Lagaligo"," Jl. Sangkuruwira,Kec.Wotu Kab.Luwu Timur",0,NA,3,NA,85,NA,"hotline tidak tersedia","73","7325",2021-08-12 22:24:11,"Non COVID-19"
"582","RS Umum Daerah Majalengka"," Jl. Kesehatan No.77 Majalengka",10,"kurang dari 1 menit",23,"kurang dari 1 menit",77,"kurang dari 1 menit","0233281043","32","3210",2021-08-12 22:24:12,"Non COVID-19"
"583","RS Umum Daerah Cideres","Jl. Raya Cideres - Kadipaten No. 180 Bojong Cideres Dawuan ",5,"3 menit",33,"4 menit",23,"4 menit","0233661003","32","3210",2021-08-12 22:24:12,"Non COVID-19"
"584","RS Bedah Budi Kasih","Jl. Raya Majalengka - Kadipaten Km.7 no 84",8,NA,10,NA,6,NA,"0233511522","32","3210",2021-08-12 22:24:12,"Non COVID-19"
"585","RS Ibu dan Anak Mitra Plumbon Majalengka","Jl. Raya Barat Pasar Prapatan No. 109 ",8,"16 jam",6,"16 jam",3,"16 jam","hotline tidak tersedia","32","3210",2021-08-12 22:24:12,"Non COVID-19"
"586","RS Bala Keselamatan Bokor","Jl. A.Yani 91 Turen , Kab.Malang",4,NA,16,NA,24,NA,"0341824002","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"587","RS Jiwa Dr. Radjiman Wediodiningrat Lawang","Jl. A. Yani, Lawang, Malang, Jawa Timur ",7,"2 jam",54,"2 jam",71,"2 jam","0341426015","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"588","RS Umum Daerah Kanjuruhan Kepanjen Kab. Malang","Jl. Panji No. 100 Kepanjen, Kab. Malang",5,NA,8,NA,58,NA,"0341395041","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"589","RS Marsudi Waluyo","Jl. Raya Mondoroko Km. 09, RT 004 RW 003 Desa Purwoasri, Kec. Singosari, Kab. Malang",0,"10 jam",0,"10 jam",1,"10 jam","0341458974","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"590","RS Umum Wava Husada ","Jl. Panglima Sudirman No. 99A, Dilem, Kec. Kepanjen, Kab. Malang",12,NA,8,NA,16,NA,"0341393000","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"591","RS Mitra Delima","Jl. Raya Bulupayung No. 1B, RT 007, RW 031, Desa Krebet, Kec. Bululawang, Kab. Malang",3,NA,6,NA,9,NA,"0341805183","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"592","RS Prasetya Husada","Jl. Raya Ngijo No.25, RT 05 RW 05 Desa Ngijo Kec. Ngijo,  Kab. Malang",10,NA,7,NA,21,NA,"0341460558","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"593","RS Siti Miriam","Jl. dr. Wahidin No.101, RT 002 RW. 001, Kel. Kalirejo, Kec. Lawang, Kab.Malang",0,"13 jam",4,"13 jam",27,"13 jam","081288088101","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"594","RS Angkatan Udara dr. Mohammad Moenir","Jl. Dr. M. Munir No.18 Lanud Abd. Saleh, Desa Saptorenggo Kec. Pakis Kab, Malang",5,"13 jam",11,"13 jam",12,"13 jam","0341792273","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"595","RS Prima Husada","Perum Banjararum Selatan No.3-7, RT 003 RW 012 Desa Banjararum Kec. Singosari, Kab. Malang",20,"15 jam",8,"15 jam",4,"15 jam","0341458679","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"596","RS Bedah Hasta Husada","Jl. Bromo 98-100 RT 011 RW 005, Kel. Kepanjen, Kec. Kepanjen, Kab. Malang",0,"14 jam",1,"14 jam",5,"14 jam","0341399499","35","3507",2021-08-12 22:24:13,"Non COVID-19"
"597","RS Umum Daerah Kabupaten Melawi","Jl. Kelakik KM. 4 Nanga Pinoh Kabupaten Melawi",5,"14 jam",6,"10 jam",4,"10 jam","082157766816","61","6110",2021-08-12 22:24:17,"Non COVID-19"
"598","RS Umum Citra Husada Nanga Pinoh","Jln. Dharma Bakti No. 45 C Nanga Pinoh",1,"12 jam",3,"12 jam",23,"12 jam","hotline tidak tersedia","61","6110",2021-08-12 22:24:17,"Non COVID-19"
"599","RS Umum Kasih Bunda Jaya Nanga Pinoh","Jl. Juang KM 2 Desa Tanjung Niaga Kecamatan Nanga Pinoh",5,NA,1,NA,6,NA,"hotline tidak tersedia","61","6110",2021-08-12 22:24:17,"Non COVID-19"
"600","RS Umum Daerah Dr. Rubini Mempawah","Jalan Raden Kusno Mempawah",14,"14 jam",7,"14 jam",6,"14 jam","085263688930","61","6104",2021-08-12 22:24:17,"Non COVID-19"
"601","RS Umum Daerah Kolonel Abundjani/Bangko","Jl. Kesehatan No.20, Bangko",14,"10 jam",14,"10 jam",35,"10 jam","07462145921118","15","1502",2021-08-12 22:24:17,"Non COVID-19"
"602","RS Raudhah","Jl Lintas Sumatera Km 1 Bukit Aur Bangko Jambi",10,NA,9,"20 jam",14,"20 jam","085210917729","15","1502",2021-08-12 22:24:17,"Non COVID-19"
"603","RS Andimas","Jl. Sapta Marga RT. 021 RW. 003 Kel. Pematang Kandis Kec. Bangko",0,NA,1,NA,13,"13 jam","085369522723","15","1502",2021-08-12 22:24:17,"Non COVID-19"
"604","RS Umum Puri Husadatama","desa Simpang Pematang kecamatan Simpang Pematang",1,NA,2,NA,8,NA,"07267758104","18","1811",2021-08-12 22:24:18,"Non COVID-19"
"605","RS Umum Daerah Mitra Sehat","Jl. Raya Ratahan - Liwutung Desa Towuntu Timur Kec. Pasan Kabupaten Minahasa Tenggara",NA,NA,NA,NA,28,"15 jam","082290584215","71","7109",2021-08-12 22:24:18,"Non COVID-19"
"606","RSU Ratatotok Buyat","   JL. J.W. Lasut Ratatotok II Kecamatan Ratatotok",9,"5 jam",11,"5 jam",36,"5 jam","085395560706","71","7109",2021-08-12 22:24:18,"Non COVID-19"
"607","RS Umum Sumberglagah Mojokerto"," Dsn. Sumberglagah Ds. Tanjungkenongo Kec. Pacet Mojokerto",4,"15 jam",5,"15 jam",23,"15 jam","0321690441","35","3516",2021-08-12 22:24:19,"Non COVID-19"
"608","RS Dharma Husada","Jl. Raya Ngoro 192. Ngoro.",6,"20 jam",15,"20 jam",14,"20 jam","03216817833","35","3516",2021-08-12 22:24:19,"Non COVID-19"
"609","RS Mutiara Hati Mojokerto","Jl. Raya Kemantren Wetan No.49, Desa Terusan, Kecamatan Gedeg, Kab. Mojokerto",3,"15 jam",4,"15 jam",3,"15 jam","0321363442","35","3516",2021-08-12 22:24:19,"Non COVID-19"
"610","RS Umum Pratama Paku","Desa Lakombulo Kec. Bungku Selatan Kab. Morowali",NA,NA,NA,NA,7,"15 jam","085395881190","72","7203",2021-08-12 22:24:19,"Non COVID-19"
"611","RS Umum Daerah dr. H. M. Rabain Muara Enim","Jl. Sultan Mahmud Badarudin II No. 49",11,"19 jam",7,"14 jam",25,"14 jam","0734424345","16","1603",2021-08-12 22:24:20,"Non COVID-19"
"612","RS Ibu dan Anak Karunia Indah Medika","Jl. Mayor Tjik Agus Kiemas Lintas Kepur Muara Enim",4,"13 jam",NA,NA,NA,NA,"081273373378","16","1603",2021-08-12 22:24:20,"Non COVID-19"
"613","RS Umum Daerah Ahmad Ripin","Jl. Lintas Timur Komp. Perkantoran Bukit Cinto Kenang",10,"12 jam",31,"12 jam",31,"12 jam","0741590056","15","1505",2021-08-12 22:24:20,"Non COVID-19"
"614","RS Umum Daerah Sungai Bahar","Jl. Soekarno Hatta Desa Suka Makmur Kecamatan Sungai Bahar Kabupaten Muaro Jambi",7,"13 jam",14,"13 jam",39,"13 jam","085269986022","15","1505",2021-08-12 22:24:20,"Non COVID-19"
"615","RS Umum Daerah Sungai Gelam","Jl. Ketaling KM. 21 Sungai Gelam",NA,NA,4,"10 jam",46,"10 jam","082388203192","15","1505",2021-08-12 22:24:20,"Non COVID-19"
"616","RS Ibu dan Anak AL-Barra","Jl. Pulai Berantai Desa Ujung Padang Kecamatan Kota Mukomuko",4,NA,6,NA,2,NA,"085279031935","17","1706",2021-08-12 22:24:21,"Non COVID-19"
"617","RS Umum Daerah Kabupaten Muna Barat","  Jl. Poros Lagadi - Tondasi KM.25  Kec. Tikep Kab. Muna Barat",NA,NA,NA,NA,19,"16 jam","085345424753","74","7413",2021-08-12 22:24:21,"Non COVID-19"
"618","RS Umum Daerah Puruk Cahu","Jl. A. Yani No. 497, Puruk Cahu",5,"10 jam",11,"10 jam",34,"10 jam","052831787","62","6213",2021-08-12 22:24:21,"Non COVID-19"
"619","RS Umum Daerah Sekayu","Jl. Kol. Wahid Udin Lingkungan I Kel. Kayuara Kec. Sekayu Kab.Musi Banyuasin",14,"19 jam",29,NA,48,NA,"07143330203","16","1606",2021-08-12 22:24:22,"Non COVID-19"
"620","RS Umum Daerah Sungai Lilin","Jl. Palembang-Jambi Km.117 Kecamatan Sungai Lilin",NA,NA,NA,NA,29,"14 jam","08127273339","16","1606",2021-08-12 22:24:22,"Non COVID-19"
"621","RS Umum Daerah Dr. Sobirin Kabupaten Musi Rawas","Jl. Yos Sudarso No. 13 Kelurahan Pasar Pemiri Kecamatan Lubuklinggau Barat II",3,"16 jam",3,"38 jam",16,"16 jam","0733321995","16","1605",2021-08-12 22:24:22,"Non COVID-19"
"622","RS Umum Daerah Nganjuk","Jl. Dr. Sutomo 62, Nganjuk",5,"13 jam",15,"13 jam",33,"13 jam","0358321818","35","3518",2021-08-12 22:24:24,"Non COVID-19"
"623","RS Umum Bhayangkara Tk. III Nganjuk","Jl. Abdul Rahman Saleh 56, Kauman, Kabupaten Nganjuk",11,NA,11,NA,8,NA,"0358321896","35","3518",2021-08-12 22:24:24,"Non COVID-19"
"624","RS Islam Aisyiyah Nganjuk","Jl. Imam Bonjol No. 20 Nganjuk",1,"21 menit",9,"21 menit",7,"3 jam","0358324024","35","3518",2021-08-12 22:24:24,"Non COVID-19"
"625","RS Umum Daerah Dr. Soeroto Ngawi","    Jl. Dr Wahidin no: 27",6,"10 jam",32,"10 jam",58,"10 jam","0351749023","35","3521",2021-08-12 22:24:24,"Non COVID-19"
"626","RS Umum Widodo","Jl. Yos Sudarso 8 Ngawi",29,"15 jam",25,NA,28,"15 jam","0351746777","35","3521",2021-08-12 22:24:24,"Non COVID-19"
"627","RS Umum Dr. Noesmir Baturaja","Jln. Dr. Moh Hatta No 64 ",6,"15 jam",11,"15 jam",14,"15 jam","0735320123","16","1601",2021-08-12 22:24:25,"Non COVID-19"
"628","RS Umum Daerah Dr. Ibnu Sutowo Baturaja","Jl. Dr. Moh.Hatta No.1,Baturaja",22,"21 jam",34,"21 jam",70,"20 jam","0735320298","16","1601",2021-08-12 22:24:25,"Non COVID-19"
"629","RS Umum Santo Antonio Baturaja","Jl. Garuda No.3 KM.3 Desa Tanjung Baru, Kec. Baturaja Timur",16,NA,19,NA,30,"kurang dari 1 menit","0735320395","16","1601",2021-08-12 22:24:25,"Non COVID-19"
"630","RS Islam At-Taqwa Gumawang","Jl.Inspeksi Irigasi Komering, Tanah Merah, Kec. Belitang Madang Raya",5,"11 jam",13,"11 jam",6,"11 jam","085379648888","16","1609",2021-08-12 22:24:26,"Non COVID-19"
"631","RS Umum Panti Bhaktiningsih","Tegalrejo Belitang Kab. OKU Timur",11,"12 jam",20,"12 jam",19,"12 jam","0735450066","16","1609",2021-08-12 22:24:26,"Non COVID-19"
"632","RS Umum Daerah Ogan Komering Ulu Timur","Jl. Raya Belitang Rasuan No.1 Tulus Ayu Kecamatan Belitang Madang Raya",10,"13 jam",20,"13 jam",53,"13 jam","0735451815","16","1609",2021-08-12 22:24:26,"Non COVID-19"
"633","RS Umum Daerah  dr. Darsono","Jl. Ahmad Yani 51 Pacitan",NA,NA,NA,NA,12,NA,"0357881410","35","3501",2021-08-12 22:24:26,"Non COVID-19"
"634","RSU Agung Mulia","Jl. Sasuit Tubun Lingk. Bleber Kel. Sidoharjo Kec. Pacitan Kab. Pacitan",3,"10 jam",4,"10 jam",12,"10 jam","0357884466","35","3501",2021-08-12 22:24:26,"Non COVID-19"
"635","RS Umum Medical Mandiri Pacitan","Jl. Suruhan Sirnoboyo Kec. Pacitan Kab. Pacitan Jawa Timur",2,"13 jam",3,NA,25,NA,"0357883989","35","3501",2021-08-12 22:24:26,"Non COVID-19"
"636","RS Umum Daerah Gunung Tua","Jl Raya gunung Tua - Binangan KM 6 Aek Haruaya",6,"11 jam",26,"11 jam",24,"11 jam","06355110209","12","1220",2021-08-12 22:24:26,"Non COVID-19"
"637","RS Umum Daerah Salak","Jl Raja David, Kab.Pakpak Bharat",5,NA,19,NA,29,NA,"081362781627","12","1216",2021-08-12 22:24:27,"Non COVID-19"
"638","RS Umum Mohammad Noer Pamekasan","JL. Bonorogo 17 Pamekasan Madura",NA,NA,7,NA,11,NA,"0324322594","35","3528",2021-08-12 22:24:27,"Non COVID-19"
"639","RS Alinda Husada","Jl. Raya Tanjung Lesung KM. 1 Panimbang",2,NA,6,NA,4,NA,"087772714887","36","3601",2021-08-12 22:24:27,"Non COVID-19"
"640","RS Umum Daerah Pandega Pangandaran","Jl. Merdeka Desa Pananjung Kec.Pangandaran Kab. Pangandaran",1,"13 jam",2,"12 jam",5,"12 jam","02657503045","32","3218",2021-08-12 22:24:27,"Non COVID-19"
"641","RS AU dr. Dody Sardjoto","Jl. By Pass Bandar Udara Internasional Sultan Hasanuddin ",13,NA,15,NA,15,"15 jam","4118954384","73","7309",2021-08-12 22:24:28,"Non COVID-19"
"642","RS Umum Daerah Buluye Napoae Moutong","Jl. H. Samsurizal Tombolotutu No.1 Salumpengut Kec. Moutong",NA,NA,36,"15 jam",NA,NA,"082252662608","72","7208",2021-08-12 22:24:28,"Non COVID-19"
"643","RS Umum Daerah Lubuk Sikaping","Jl. Jen Sudirman No.33,Lubuk Sikaping",20,"13 jam",25,"13 jam",89,"13 jam","081275615624","13","1309",2021-08-12 22:24:29,"Non COVID-19"
"644","RS Umum Daerah Pasaman Barat","Jl. Jenderal Sudirman, Simpang Ampek, Pasaman Barat",3,"15 jam",8,"15 jam",36,"15 jam","081261618629","13","1312",2021-08-12 22:24:30,"Non COVID-19"
"645","RS Umum Daerah Panglima Sebaya","Jl. Kusuma Bangsa KM.5 Tanah Grogot",8,"10 jam",14,"10 jam",47,"10 jam","054324563","64","6401",2021-08-12 22:24:30,"Non COVID-19"
"646","RS Prima Husada","Jl. Raya Surabaya Malang KM 54 Lemahbang Kecamatan Sukorejo",29,"20 jam",27,"20 jam",9,"20 jam","03436745000","35","3514",2021-08-12 22:24:30,"Non COVID-19"
"647","RS Umum Daerah RAA Soewondo"," Jl. Dr Soesanto  No. 114",11,NA,24,"4 menit",81,"4 menit","082295005505 ","33","3318",2021-08-12 22:24:30,"Non COVID-19"
"648","RS Umum Islam Pati","Jl. Raya Pati-Tayu KM.18Waturoyo Margoyoso Pati",0,"3 menit",22,"4 menit",27,"4 menit","0295452316","33","3318",2021-08-12 22:24:30,"Non COVID-19"
"649","RS Umum Daerah Kayen Pati","Jl. Rumah Sakit No.1 Kayen Pati",10,"9 menit",6,"8 menit",20,"9 menit","02955503662","33","3318",2021-08-12 22:24:30,"Non COVID-19"
"650","RS Umum Keluarga Sehat "," Jl. P. Sudirman No. 9 Margorejo Pati",2,NA,2,NA,13,NA,"0295386111","33","3318",2021-08-12 22:24:30,"Non COVID-19"
"651","RS Umum As-Suyuthiyyah ","Jl. Raya Juwana - Tayu Km. 7 Guyangan Trangkil Pati Jawa Tengah ",3,"15 jam",8,"15 jam",9,"15 jam","085226000210","33","3318",2021-08-12 22:24:30,"Non COVID-19"
"652","RS Umum Daerah Kraton Kab. Pekalongan","  Jl. Veteran 31,Pekalongan",4,"24 menit",2,"24 menit",14,"24 menit","0285421621","33","3326",2021-08-12 22:24:31,"Non COVID-19"
"653","RS Umum Islam PKU Muhammadiyah Pekajangan","Jl. Raya Ambokembang No.42-44,Pekalongan",28,"3 menit",11,"3 menit",26,"3 menit","0285785133","33","3326",2021-08-12 22:24:31,"Non COVID-19"
"654","RS Umum Daerah Kajen Kab. Pekalongan","Jl. Raya Karangsari Karanganyar Kab. Pekalongan",11,NA,4,NA,76,"kurang dari 1 menit","081229355569","33","3326",2021-08-12 22:24:31,"Non COVID-19"
"655","RS Ibu dan Anak Aisyiyah Pekajangan Pekalongan","Jl. Raya Pekajangan No. 610",12,"23 menit",10,"23 menit",10,"23 menit","0285785909","33","3326",2021-08-12 22:24:31,"Non COVID-19"
"656","RS Umum  Efarina","Jl Lintas Timur No.1 Pangkalan Kerinci Riau",15,"21 jam",36,NA,11,"21 jam","0761494500","14","1404",2021-08-12 22:24:32,"Non COVID-19"
"657","RS Umum  Amalia Medika","Jl Lintas Timur Pangkalan Kerinci - Pelalawan - Riau",10,NA,11,NA,14,NA,"hotline tidak tersedia","14","1404",2021-08-12 22:24:32,"Non COVID-19"
"658","RS Umum Daerah Dr. M. Ashari Pemalang"," Jl. Gatot Subroto No.41,Pemalang",17,"12 menit",23,"12 menit",27,"12 menit","0284321614","33","3327",2021-08-12 22:24:32,"Non COVID-19"
"659","RS Umum Daerah Ratu Aji Putri Botung","Jl Propinsi KM 9 Kab. Penajam Paser Utara",NA,NA,NA,NA,36,"15 jam","082148580265","64","6409",2021-08-12 22:24:32,"Non COVID-19"
"660","RS Umum Daerah Talang Ubi","Jl. Lingkar Handayani Kel. Handayani Mulia Kec. Talang Ubi",2,"13 jam",2,"13 jam",16,"13 jam","0713390566","16","1612",2021-08-12 22:24:33,"Non COVID-19"
"661","RS Umum Daerah Pesawaran","Jln. Raya Kedondong, Sukamarga, Desa Gedong Tataan Kec. Gedong Tataan, kab. Pesawaran",7,"12 jam",15,"12 jam",62,"12 jam","07215621977 ","18","1809",2021-08-12 22:24:34,"Non COVID-19"
"662","RS Umum Daerah KH. Muhammad Thohir KRUI","Atar Sedangkek Pekon Way Suluh Kec. Krui Selatan Kab. Pesisir Barat",NA,NA,NA,NA,10,"13 jam","082372298787","18","1813",2021-08-12 22:24:37,"Non COVID-19"
"663","RS Umum Daerah Dr. Muhammad Zein Painan","Jl. A. Rivai No 1 Painan Kabupaten Pesisir Selatan",13,NA,3,NA,51,NA,"08525531777","13","1302",2021-08-12 22:24:37,"Non COVID-19"
