"","hospital","address","bed_availability","queue","last_update","tlp_number","province","district","scraped_at","bed_type"
"121","RS Umum Daerah  Kab.Belitung Timur","Jl. Raya Manggar Gantung Desa Padang Kecamatan Manggar","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","14 jam","081949244641","19","1906",2021-08-23 00:08:59,"COVID-19"
"122","RS Sito Husada","Jl. KH.Dewantara No.15,Atambua Belu","Bed IGD Penuh!","tanpa antrian pasien.","6 jam","hotline tidak tersedia","53","5306",2021-08-23 00:09:00,"COVID-19"
"123","RS Umum Daerah  Kec.Mandau","Jl Stadion No.10 Duri Bengkalis","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","14 jam","0765596341","14","1408",2021-08-23 00:09:00,"COVID-19"
"124","RS Umum Daerah  Bengkalis","Jl Kelapapati Tengah No.90, Bengkalis","Bed IGD Penuh!","tanpa antrian pasien.","38 menit","07667008400","14","1408",2021-08-23 00:09:00,"COVID-19"
"125","RS Umum PT. Chevron Pacific Indonesia","Komplek Merapi Camp PT Chevron Pacific Indonesia Duri","Bed IGD Penuh!","tanpa antrian pasien.","17 jam","hotline tidak tersedia","14","1408",2021-08-23 00:09:00,"COVID-19"
"126","RS Umum Daerah Hasanuddin Damrah Manna","Jl. Raya Padang Panjang Manna Kabupaten Bengkulu Selatan","Bed IGD Penuh!","tanpa antrian pasien.","12 jam","085381637684","17","1701",2021-08-23 00:09:04,"COVID-19"
"127","RS Umum Daerah Dr. Abdul Rivai","Jl. Pulau Panjang No.276 Tanjung Redeb","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","081250599910","64","6405",2021-08-23 00:09:05,"COVID-19"
"128","RS Umum Bima"," Jl. Langsat No. 1 Raba Kota Bima","Tersedia 17 bed kosong IGD","tanpa antrian pasien.","14 jam","081353536046","52","5206",2021-08-23 00:09:05,"COVID-19"
"129","RS Umum Al-Ittihad","Jl. Raya Togogan, Srengat, Kab. Blitar","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","1 jam","03425650203","35","3505",2021-08-23 00:09:07,"COVID-19"
"130","RS Umum Ananda","Jl. Mastrip No. 14 Srengat Kab. Blitar","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","4 jam","0342553472","35","3505",2021-08-23 00:09:07,"COVID-19"
"131","RS Umum Daerah Ngudi Waluyo Wlingi","Jl. Dr. Sucipto No. 5 Wlingi","Tersedia 19 bed kosong IGD","tanpa antrian pasien.","4 jam","0342691006","35","3505",2021-08-23 00:09:07,"COVID-19"
"132","RS Umum Daerah Srengat Kab. Blitar","Jl. Raya Dandong RT. 02/RW. 03 Kec. Srengat","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","7 jam","03425651555","35","3505",2021-08-23 00:09:07,"COVID-19"
"133","RS Umum Medika Utama","Jl. Kusuma Bangsa No. 1 Kanigoro Blitar 66171","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","14 jam","0342442555","35","3505",2021-08-23 00:09:07,"COVID-19"
"134","RS Umum An-Nisaa","Jl. Suparyono Timur No. 1, Bajang Talun Blitar","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","17 jam","0342692999","35","3505",2021-08-23 00:09:07,"COVID-19"
"135","RS Umum  Aulia Blitar","Jl. Raya Utara No. 3 Kembangarum, Sutojayan, Kab. Blitar","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","17 jam","0342444168","35","3505",2021-08-23 00:09:07,"COVID-19"
"136","RS Umum Wava Husada Kesamben","Jl. Raya Kesamben Jugo, Kesamben, Kab. Blitar","Bed IGD Penuh!","tanpa antrian pasien.","17 jam","0342331999","35","3505",2021-08-23 00:09:07,"COVID-19"
"137","RS Umum Permata Blora","Jl. Reksodiputro No.57,Blora","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","38 menit","081229021229","33","3316",2021-08-23 00:09:07,"COVID-19"
"138","RS Umum PKU Muhammdiyah Blora","Jl. Raya Blora-Cepu Km 3 Jepon, Seso","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","4 jam","hotline tidak tersedia","33","3316",2021-08-23 00:09:07,"COVID-19"
"139","RS Umum Daerah Dr. R. Soeprapto Cepu"," Jl. Ronggolawe No. 50,Cepu","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","8 jam","0296421026","33","3316",2021-08-23 00:09:07,"COVID-19"
"140","RS Umum Bantuan Blora","Jl. Dr. Sutomo No.45, Blora","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","18 jam","0296531041","33","3316",2021-08-23 00:09:07,"COVID-19"
"141","RS Umum Daerah DR. Ir. Iwan Bokings Kab. Boalemo","Jl. Trans Sulawesi, Desa Tangkobu, Paguyaman, Boalemo","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","085242503450","75","7501",2021-08-23 00:09:07,"COVID-19"
"142","RS Umum Daerah Tani dan Nelayan"," Jln. Prof. Dr. Aloei Saboe, Desa Lamu Kec.Tilamuta,Kab.Boalemo","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","081355563336","75","7501",2021-08-23 00:09:07,"COVID-19"
"143","RS Umum Daerah Cileungsi"," Jl. Raya Cileungsi-Jonggol Km.10 Cileungsi Kab. Bogor","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","33 menit","02189934668","32","3201",2021-08-23 00:09:08,"COVID-19"
"144","RS Umum Daerah Ciawi","Jl. Raya Puncak 479 Ciawi Bogor","Tersedia 11 bed kosong IGD","tanpa antrian pasien.","33 menit","082119041792","32","3201",2021-08-23 00:09:08,"COVID-19"
"145","RS Sentosa","Jl. Raya Kemang No. 18 Desa Pondok Udik Kec. Kemang Kab. Bogor","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","47 menit","02517541900","32","3201",2021-08-23 00:09:08,"COVID-19"
"146","RS Umum Bina Husada","Jl. Mayor Oking Jaya Atmaja KM1 No.101 Cibinong - Bogor","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","59 menit","02187911000","32","3201",2021-08-23 00:09:08,"COVID-19"
"147","RS Umum Daerah Cibinong","JL. KSR Dadi Kusmayadi No. 27 Cibinong Bogor","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","7 jam","082124717632","32","3201",2021-08-23 00:09:08,"COVID-19"
"148","RS Umum Mary Cileungsi Hijau","Jl. Raya Narogong Km 21 Cileungsi Bogor","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","14 jam","02182492222","32","3201",2021-08-23 00:09:08,"COVID-19"
"149","RS Umum MH. Thamrin","Jl. Raya Narogong Km.16, Limus Nunggal Cileungsi, Bogor","Tersedia 11 bed kosong IGD","tanpa antrian pasien.","15 jam","085157274461","32","3201",2021-08-23 00:09:08,"COVID-19"
"150","RS Umum Daerah Leuwiliang","Jl. Raya Cibeber - Leuwiliang Bogor","Tersedia 19 bed kosong IGD","tanpa antrian pasien.","15 jam","0251 8643490","32","3201",2021-08-23 00:09:08,"COVID-19"
"151","RS Umum Karya Bhakti Pratiwi","Jl. Raya Dramaga KM. 7 Bogor","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","16 jam","02518626666","32","3201",2021-08-23 00:09:08,"COVID-19"
"152","RS EMC Sentul","Jl. MH. Thamrin Kav. 57 Sentul City, Bogor 16810","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","16 jam","087700141777","32","3201",2021-08-23 00:09:08,"COVID-19"
"153","RS Umum Annisa","JL. Raya Karanggan No. 02 Puspasari, Citeureup Bogor","Bed IGD Penuh!","tanpa antrian pasien.","29 menit","02183710769","32","3201",2021-08-23 00:09:08,"COVID-19"
"154","RS Umum Family Medical Center","Jl. Raya Bogor Km.51 Ciluar, Bogor","Bed IGD Penuh!","tanpa antrian pasien.","52 menit","02518665000","32","3201",2021-08-23 00:09:08,"COVID-19"
"155","RS Helsa Citeureup","Jl. Mayor Oking No 92A Citeureup Bogor","Bed IGD Penuh!","tanpa antrian pasien.","1 jam","0218755433","32","3201",2021-08-23 00:09:08,"COVID-19"
"156","RS Umum Dr. Muhamad Hassan Toto","Jl. Sardjio No. 1, Semplak Kec. Kemang","Bed IGD Penuh!","tanpa antrian pasien.","5 jam","02517535976","32","3201",2021-08-23 00:09:08,"COVID-19"
"157","RS Umum Rumah Sehat Terpadu Dompet Dhuafa","Jl. Raya Parung KM 42 Bogor","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","087709923187","32","3201",2021-08-23 00:09:08,"COVID-19"
"158","RS Umum Sentra Medika Cibinong","Jl. Mayor Oking Jaya Atmaja No.9 Bogor","Bed IGD Penuh!","dengan antrian 12 pasien","1 jam","hotline tidak tersedia","32","3201",2021-08-23 00:09:08,"COVID-19"
"159","RS Muslimat NU Muna Anggita Bojonegoro","Jl. Ahmad Yani No. 10A Bojonegoro","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","1 jam","0353884147","35","3522",2021-08-23 00:09:08,"COVID-19"
"160","RS Umum Daerah Sumberrejo","Jl. Raya No. 231 Sumberrejo, Bojonegoro","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","1 jam","0353331530","35","3522",2021-08-23 00:09:08,"COVID-19"
"161","RS Ibu dan Anak Fatma","JL Lettu Suyitno No 2 Desa Campurejo Kecamatan Bojonegoro Kabupaten Bojonegoro","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","3 jam","0353571576","35","3522",2021-08-23 00:09:08,"COVID-19"
"162","RS umum Daerah Padangan","Jl. Dr. Soetomo No. 2 Padangan, Bojonegoro","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","081230362648)","35","3522",2021-08-23 00:09:08,"COVID-19"
"163","RS Umum Muhammadiyah Kalitidu","Jl.Raya Kalitidu Cepu No. 266","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","3 jam","0353511731","35","3522",2021-08-23 00:09:08,"COVID-19"
"164","RS Bhayangkara Wahyu Tutuko Bojonegoro ","Jl. Panglima Sudirman No 168-169","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","081216771588","35","3522",2021-08-23 00:09:08,"COVID-19"
"165","RS Umum Muhamadiyah Sumberejo","Jl. Raya Sumberrejo 1193 Bojonegoro","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","7 jam","08113348118","35","3522",2021-08-23 00:09:08,"COVID-19"
"166","RS Umum Daerah Dr. R. Sosodoro Djatikoesoemo"," Jl. Veteran No 36, Bojonegoro","Tersedia 18 bed kosong IGD","tanpa antrian pasien.","15 jam","08113224972","35","3522",2021-08-23 00:09:08,"COVID-19"
"167","RS Umum Aisyiyah Bojonegoro","Jl. Hasyim Asyari 17 Bojonegoro","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","15 jam","0353881748","35","3522",2021-08-23 00:09:08,"COVID-19"
"168","RS Umum dr. H.Koesnadi Bondowoso"," Jl. Piere Tendean No. 3 Bondowoso","Tersedia 19 bed kosong IGD","tanpa antrian pasien.","16 jam","0332421974","35","3511",2021-08-23 00:09:10,"COVID-19"
"169","RS Umum Daerah La Patarai","Jl. Lasawedi Kel.Coppo Kec.Barru Kab.Barru","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","3 jam","085259104164","73","7311",2021-08-23 00:09:10,"COVID-19"
"170","RS Umum Daerah Tombulilato","  Ds.Inomata jln.Trans Sulawesi Pantai selatan Km. 70","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","14 jam","085394107787","75","7504",2021-08-23 00:09:10,"COVID-19"
"171","RS Umum Daerah Toto Kabila","Jl.Kesehatan no 25,  kec.Tilongkabila, kab.Bone Bolango","Bed IGD Penuh!","tanpa antrian pasien.","13 jam","081356906694","75","7504",2021-08-23 00:09:10,"COVID-19"
"172","RS Umum Daerah Simo","    Jl. Kebon Ijo Ds.Simo Kec.Simo, Boyolali","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","9 menit","02763294719","33","3309",2021-08-23 00:09:11,"COVID-19"
"173","RS Umum Daerah Pandan Arang Boyolali","Jl. Kantil No. 14 Boyolali","Tersedia 29 bed kosong IGD","tanpa antrian pasien.","47 menit","0276321065","33","3309",2021-08-23 00:09:11,"COVID-19"
"174","RS Umum Umi Barokah","Jl.Prof.DR.Soeharso No.6 Tegal Rejo,Boyolali","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","1 jam","0276321452","33","3309",2021-08-23 00:09:11,"COVID-19"
"175","RS Umum Daerah Waras Wiris"," Jl. Raya Karanggede - Gemolong Km. 13 Andong Kab.Boyolali ","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","02712933002","33","3309",2021-08-23 00:09:11,"COVID-19"
"176","RS Umum Hidayah Boyolali","Kragilan, Mojosongo, Boyolali","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","3 jam","0276324614","33","3309",2021-08-23 00:09:11,"COVID-19"
"177","RS Indriati Boyolali","Jl. Raya Boyolali Solo KM. 02 Mojosongo Boyolali","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","4 jam","02763280111","33","3309",2021-08-23 00:09:11,"COVID-19"
"178","RS Umum Islam Boyolali","Jl. Raya Boyolali Klaten Kemiri Mojosongo","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","12 jam","(0276) 3282158","33","3309",2021-08-23 00:09:11,"COVID-19"
"179","RS Umum PKU Aisyiyah Boyolali","Jl. Pasar Sapi Baru Singkil - Karanggeneng - Boyolali","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","13 jam","0276322898","33","3309",2021-08-23 00:09:11,"COVID-19"
"180","RS Umum Natalia","Jl. Teratai No. 15 Pulisen Boyolali","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","0276325302","33","3309",2021-08-23 00:09:11,"COVID-19"
"181","RS Ibu dan Anak Permata Insani","Jl. Yos sudarso No 38","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","34 menit","0283673333","33","3329",2021-08-23 00:09:11,"COVID-19"
"182","RS Umum Bhakti Asih","Jl. P. Diponegoro No.125, Pesantunan Brebes","Tersedia 36 bed kosong IGD","tanpa antrian pasien.","49 menit","0283673481","33","3329",2021-08-23 00:09:11,"COVID-19"
"183","RS Umum Islami Mutiara Bunda","Jl. Raya Pantura Cenderawasih kecamatan Tanjung kabupaten Brebes","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","58 menit","0283877222","33","3329",2021-08-23 00:09:11,"COVID-19"
"184","RS Umum Daerah Brebes","Jl. Jend.Sudirman No.181, Brebes","Tersedia 14 bed kosong IGD","tanpa antrian pasien.","3 jam","0283-671431","33","3329",2021-08-23 00:09:11,"COVID-19"
"185","RS Umum Daerah Bumiayu","  Jl. KH. Ahmad Dahlan KM.01 Bumiayu","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","0289432347","33","3329",2021-08-23 00:09:11,"COVID-19"
"186","RS Umum Dedy Jaya","Jl. Ahmad Yani No.57,Brebes","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","4 jam","0283672145","33","3329",2021-08-23 00:09:11,"COVID-19"
"187","RS Umum Muhammadiyah Siti Aminah","Jl. P. Diponegoro Desa Jatisawit Kecamatan Bumiayu Kabupaten Brebes","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","4 jam","082320004200","33","3329",2021-08-23 00:09:11,"COVID-19"
"188","RS Umum Alam Medica ","JL. P. DIPONEGORO NO 609 JATISAWIT, BUMIAYU","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","6 jam","0289430822","33","3329",2021-08-23 00:09:11,"COVID-19"
"189","RS Umum Siti Asiyah","Jl. Pasar Wage, Bumiayu, Brebes","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","7 jam","0289430581","33","3329",2021-08-23 00:09:11,"COVID-19"
"190","RS Umum Amanah Mahmudah","JL. Jenderal Sudirman No. 06 Sitanggal Larangan","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","16 jam","02836183504","33","3329",2021-08-23 00:09:11,"COVID-19"
"191","RS Umum Dera As-Syifa","Jl. Merdeka Banjarharjo - Brebes","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","16 jam","0283889588","33","3329",2021-08-23 00:09:11,"COVID-19"
"192","RS Tk. IV Singaraja","Jl. Ngurah Rai No. 70 Singaraja","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","4 jam","036221921","51","5108",2021-08-23 00:09:12,"COVID-19"
"193","RS Umum Parama Sidhi "," Jl. Ahmad Yani No.171 A Baktiseraga, Singaraja ","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","6 jam","036229787","51","5108",2021-08-23 00:09:12,"COVID-19"
"194","RS umum Karya Dharma Husada","Jl. Yudistra No. 7 Singaraja","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","6 jam","036221890","51","5108",2021-08-23 00:09:12,"COVID-19"
"195","RS Giri Emas","Jl. Raya Sangsit, Desa Giri Emas Kecamatan Sawan Kabupaten Buleleng","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","15 jam","03623303884","51","5108",2021-08-23 00:09:12,"COVID-19"
"196","RS Umum Daerah Tangguwisia","Jl. Singaraja-Seriri, Desa Tangguwisia, Kecamatan Seririt, Kabupaten Buleleng, Provinsi Bali","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","16 jam","03623361387","51","5108",2021-08-23 00:09:12,"COVID-19"
"197","RS Balimed Buleleng","Jl. Gunung Lempuyang, Singaraja, Banjar Tegal","Bed IGD Penuh!","tanpa antrian pasien.","12 jam","03623307788","51","5108",2021-08-23 00:09:12,"COVID-19"
"198","RS Umum Daerah Kab. Buleleng","     Jl. Ngurah Rai 30 Singaraja","Bed IGD Penuh!","dengan antrian 5 pasien","2 jam","036222046","51","5108",2021-08-23 00:09:12,"COVID-19"
"199","RS Umum Kertha Usadha","Jl. Cendrawasih No.5-7 Singaraja","Bed IGD Penuh!","dengan antrian 1 pasien","7 jam","036226277","51","5108",2021-08-23 00:09:12,"COVID-19"
"200","RS Umum Daerah Tanjung Selor","Jl. Cendrawasih No. 3 Kel. Tanjung Selor Hilir Kec. Tanjung Selor","Bed IGD Penuh!","tanpa antrian pasien.","10 jam","081256412464","65","6502",2021-08-23 00:09:12,"COVID-19"
"201","RS Umum Daerah H. Hanafie","Jl. Teuku Umar 88  Muara Bungo","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","23 jam","085378607477","15","1509",2021-08-23 00:09:12,"COVID-19"
"202","RS Umum Daerah Mokoyurli Buol"," Jln. DR. Wahidin Sudirohusodo No.12 Kel. Leok II  Kec. Biau","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","16 jam","085345730551","72","7207",2021-08-23 00:09:13,"COVID-19"
"203","RS Umum Daerah Kabupaten Buton Utara","Jl. Poros Ereke - Baubau desa Eelahaji","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","16 jam","082259868286","74","7409",2021-08-23 00:09:14,"COVID-19"
"204","RS Umum Dadi Keluarga Ciamis","Jl. RE. Martadinata Nomor 333-335 Baregbeg, Ciamis","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","4 jam","02652750777","32","3207",2021-08-23 00:09:15,"COVID-19"
"205","RS Umum Daerah Kab. Ciamis","   Jl. Rumah Sakit No.76 Ciamis","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","13 jam","0265771018","32","3207",2021-08-23 00:09:15,"COVID-19"
"206","RS Umum Permata Bunda","Jl. Mr. Iwa Kusumasomantri No.1 Ciamis","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","18 jam","0265771650","32","3207",2021-08-23 00:09:15,"COVID-19"
"207","RS Umum Daerah Cimacan","Jl. Raya Cimacan No.17, Cianjur","Tersedia 17 bed kosong IGD","tanpa antrian pasien.","32 menit","02632950771","32","3203",2021-08-23 00:09:15,"COVID-19"
"208","RS Umum Daerah Pagelaran","JL.Raya Pagelaran No 18 Desa Pagelaran Kec. Pagelaran Kab. Cianjur 43266","Tersedia 16 bed kosong IGD","tanpa antrian pasien.","4 jam","02632361093","32","3203",2021-08-23 00:09:15,"COVID-19"
"209","RS Umum Daerah Sayang","Jl. Rumah Sakit No.1 Cianjur","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","13 jam"," 08112079673","32","3203",2021-08-23 00:09:15,"COVID-19"
"210","RS Umum Dr. Hafiz ","Jln. Pramuka No. 15 RT 003 RW 002 Desa Sukamulya Kecamtan Karangtengah Kabupaten Cianjur","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","16 jam","02632910000","32","3203",2021-08-23 00:09:15,"COVID-19"
"211","RS Umum Aghisna Medika Sidareja","Jl. Jenderal Sudirman No. 1 Sidamulya Kecamatan Sidareja","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","1 jam","02805264266","33","3301",2021-08-23 00:09:15,"COVID-19"
"212","RS Umum Pertamina Cilacap","Jl. Dr.Setiabudi Tegal Katilayu, Cilacap","Tersedia 14 bed kosong IGD","tanpa antrian pasien.","1 jam","0282509922","33","3301",2021-08-23 00:09:15,"COVID-19"
"213","RS Umum Islam Fatimah","Jl. Ir.H.Juanda No.20 Cilacap","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","2 jam","0282542396","33","3301",2021-08-23 00:09:15,"COVID-19"
"214","RS Umum Duta Mulya","jl. Dr. Wahidin No. 66A Majenang","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","3 jam","028062140","33","3301",2021-08-23 00:09:15,"COVID-19"
"215","RS Umum Daerah Majenang","Jl. Dr. Soetomo No. 54 Majenang","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","0280621012","33","3301",2021-08-23 00:09:15,"COVID-19"
"216","RS Umum Raffa Majenang","Jl. Bhayangkara No. 69 Kecamatan Majenang","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","4 jam","0280621137","33","3301",2021-08-23 00:09:15,"COVID-19"
"217","RS Umum Santa Maria Cilacap","Jl. Achmad Yani No.38","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","4 jam","0282521725","33","3301",2021-08-23 00:09:15,"COVID-19"
"218","RS Priscilla Medical Center","Jl. Raya Maos-Sampang Desa Karangtengah Kec. Sampang","Tersedia 11 bed kosong IGD","tanpa antrian pasien.","7 jam","hotline tidak tersedia","33","3301",2021-08-23 00:09:15,"COVID-19"
"219","RS Umum Daerah Cilacap","Jl. Gatot Subroto 28 Cilacap RT 04 / RW O5","Tersedia 17 bed kosong IGD","tanpa antrian pasien.","7 jam","0282533010","33","3301",2021-08-23 00:09:15,"COVID-19"
"220","RS Umum Aghisna Medika Kroya","Jl. Yos Sudarso No. 1 Karangmangu Kroya","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","17 jam","0282492260","33","3301",2021-08-23 00:09:15,"COVID-19"
"221","RS Umum Permata Cirebon","Jl. Tuparev No.117 Cirebon","Tersedia 14 bed kosong IGD","tanpa antrian pasien.","4 jam","02318338877","32","3209",2021-08-23 00:09:16,"COVID-19"
"222","RS Umum Sumber Hurip","Jl. Raden Dewi Sartika No 15 Kel. Tukmudal Kec. Sumber Kab. Cirebon","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","12 jam","02318302689","32","3209",2021-08-23 00:09:16,"COVID-19"
"223","RS Umum Mitra Plumbon","Jl. Raya Plumbon Km.11 Cirebon","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","15 jam","0231323100","32","3209",2021-08-23 00:09:16,"COVID-19"
"224","RS Pertamina Cirebon","Jl. Patra Raya Klayan No 1 Cirebon","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","17 jam","08112433338","32","3209",2021-08-23 00:09:16,"COVID-19"
"225","RS Umum Universitas Muhammadiyah Cirebon","Jl. KH. Wahid Hasyim No. 8 Desa Mertapeda Wetan, Kec. Astanajapura","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","18 jam","0231638000","32","3209",2021-08-23 00:09:16,"COVID-19"
"226","RS Umum Daerah Waled"," Jl. Prabu Kiansantang No. 4 Waled, Cirebon","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","18 jam","0231661275","32","3209",2021-08-23 00:09:16,"COVID-19"
"227","RS Paru Provinsi Jawa Barat","  Jl. Pangeran Kejaksan PO.BOX 4 Desa Sidawangi, Kecamatan Sumber Kab. Cirebon","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","18 jam","08112400747","32","3209",2021-08-23 00:09:16,"COVID-19"
"228","RS Umum Daerah Arjawinangun","Jl. Palimanan - Jakarta KM. 2 No. 1  Arjawinangun","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","18 jam","0231358335","32","3209",2021-08-23 00:09:16,"COVID-19"
