"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"535","RS Umum Daerah Maria Walanda Maramis"," Jl. Prof. Arnold Mononutu - Kel.Sarongsong II - Airmadidi",5,"34 jam",9,"34 jam",15,"34 jam","085397473950","71","7106",2021-07-25 22:18:01,"Non COVID-19"
"536","RS Umum Sumberglagah Mojokerto"," Dsn. Sumberglagah Ds. Tanjungkenongo Kec. Pacet Mojokerto",7,"40 jam",10,"40 jam",42,"40 jam","0321690441","35","3516",2021-07-25 22:18:01,"Non COVID-19"
"537","RS Mutiara Hati Mojokerto","Jl. Raya Kemantren Wetan No.49, Desa Terusan, Kecamatan Gedeg, Kab. Mojokerto",10,"34 jam",7,"34 jam",3,"34 jam","0321363442","35","3516",2021-07-25 22:18:01,"Non COVID-19"
"538","RS Umum Daerah dr. H. M. Rabain Muara Enim","Jl. Sultan Mahmud Badarudin II No. 49",14,"34 jam",8,"34 jam",0,"34 jam","0734424345","16","1603",2021-07-25 22:18:02,"Non COVID-19"
"539","RS Ibu dan Anak Karunia Indah Medika","Jl. Mayor Tjik Agus Kiemas Lintas Kepur Muara Enim",3,"38 jam",NA,NA,NA,NA,"081273373378","16","1603",2021-07-25 22:18:02,"Non COVID-19"
"540","RS Ibu dan Anak AL-Barra","Jl. Pulai Berantai Desa Ujung Padang Kecamatan Kota Mukomuko",4,NA,6,NA,5,NA,"085279031935","17","1706",2021-07-25 22:18:02,"Non COVID-19"
"541","RS Umum Daerah Raha","Jl. Ahmad yani raha no 10 Raha",7,"35 jam",15,"35 jam",49,"35 jam","082394440965","74","7402",2021-07-25 22:18:02,"Non COVID-19"
"542","RS Umum Daerah Puruk Cahu","Jl. A. Yani No. 497, Puruk Cahu",6,"36 jam",13,"36 jam",28,"36 jam","052831787","62","6213",2021-07-25 22:18:02,"Non COVID-19"
"543","RS Umum Daerah Sekayu","Jl. Kol. Wahid Udin Lingkungan I Kel. Kayuara Kec. Sekayu Kab.Musi Banyuasin",10,"12 jam",32,NA,49,NA,"07143330203","16","1606",2021-07-25 22:18:02,"Non COVID-19"
"544","RS Umum Daerah Dr. Sobirin Kabupaten Musi Rawas","Jl. Yos Sudarso No. 13 Kelurahan Pasar Pemiri Kecamatan Lubuklinggau Barat II",5,"15 jam",2,"15 jam",18,"15 jam","0733321995","16","1605",2021-07-25 22:18:03,"Non COVID-19"
"545","RS Umum Daerah Nganjuk","Jl. Dr. Sutomo 62, Nganjuk",1,"38 jam",13,"38 jam",37,"38 jam","0358321818","35","3518",2021-07-25 22:18:04,"Non COVID-19"
"546","RS Umum Bhayangkara Tk. III Nganjuk","Jl. Abdul Rahman Saleh 56, Kauman, Kabupaten Nganjuk",8,NA,8,NA,2,NA,"0358321896","35","3518",2021-07-25 22:18:04,"Non COVID-19"
"547","RS Islam Aisyiyah Nganjuk","Jl. Imam Bonjol No. 20 Nganjuk",4,"14 menit",10,"15 menit",9,"14 menit","0358324024","35","3518",2021-07-25 22:18:04,"Non COVID-19"
"548","RS Umum Widodo","Jl. Yos Sudarso 8 Ngawi",33,"39 jam",23,NA,27,"39 jam","0351746777","35","3521",2021-07-25 22:18:04,"Non COVID-19"
"549","RS Umum Daerah dr. M. Thomsen Nias","Jl dr. Ciptomangunkusumo No. 15 Gunungsitoli",4,NA,22,NA,51,NA,"063921271","12","1201",2021-07-25 22:18:04,"Non COVID-19"
"550","RS Umum Daerah Kabupaten Ogan Ilir","Komplek perkantoran pemerintah daerah ogan ilir desa sejaro sakti kecamatan indralaya",NA,NA,NA,NA,24,"13 jam","07117583024","16","1610",2021-07-25 22:18:05,"Non COVID-19"
"551","RS Umum Daerah Dr. Ibnu Sutowo Baturaja","Jl. Dr. Moh.Hatta No.1,Baturaja",21,"12 jam",32,"12 jam",65,"12 jam","0735320298","16","1601",2021-07-25 22:18:05,"Non COVID-19"
"552","RS Umum Santo Antonio Baturaja","Jl. Garuda No.3 KM.3 Desa Tanjung Baru, Kec. Baturaja Timur",13,NA,14,NA,28,"15 jam","0735320395","16","1601",2021-07-25 22:18:05,"Non COVID-19"
"553","RS Umum Daerah Martapura","Jl. Adiwiyata Simpang Lengot Kota Baru Kecamatan Martapura",6,"40 jam",14,NA,19,NA,"07354840084","16","1609",2021-07-25 22:18:05,"Non COVID-19"
"554","RS Islam At-Taqwa Gumawang","Jl.Inspeksi Irigasi Komering, Tanah Merah, Kec. Belitang Madang Raya",12,"36 jam",16,"36 jam",12,"36 jam","085379648888","16","1609",2021-07-25 22:18:05,"Non COVID-19"
"555","RS Umum Panti Bhaktiningsih","Tegalrejo Belitang Kab. OKU Timur",7,"17 jam",20,"17 jam",22,"17 jam","0735450066","16","1609",2021-07-25 22:18:05,"Non COVID-19"
"556","RS Umum Daerah Ogan Komering Ulu Timur","Jl. Raya Belitang Rasuan No.1 Tulus Ayu Kecamatan Belitang Madang Raya",11,"37 jam",21,"37 jam",34,"37 jam","0735451815","16","1609",2021-07-25 22:18:05,"Non COVID-19"
"557","RS Umum Daerah  dr. Darsono","Jl. Ahmad Yani 51 Pacitan",NA,NA,NA,NA,1,NA,"0357881410","35","3501",2021-07-25 22:18:05,"Non COVID-19"
"558","RS Umum Mohammad Noer Pamekasan","JL. Bonorogo 17 Pamekasan Madura",NA,NA,6,NA,28,NA,"0324322594","35","3528",2021-07-25 22:18:06,"Non COVID-19"
"559","RS Alinda Husada","Jl. Raya Tanjung Lesung KM. 1 Panimbang",1,NA,6,NA,6,NA,"087772714887","36","3601",2021-07-25 22:18:06,"Non COVID-19"
"560","RS Umum Daerah Pandega Pangandaran","Jl. Merdeka Desa Pananjung Kec.Pangandaran Kab. Pangandaran",2,"37 jam",3,"37 jam",5,"37 jam","02657503045","32","3218",2021-07-25 22:18:07,"Non COVID-19"
"561","RS AU dr. Dody Sardjoto","Jl. By Pass Bandar Udara Internasional Sultan Hasanuddin ",12,NA,14,NA,13,"16 jam","4118954384","73","7309",2021-07-25 22:18:07,"Non COVID-19"
"562","RS Umum Daerah Panglima Sebaya","Jl. Kusuma Bangsa KM.5 Tanah Grogot",5,"34 jam",11,"34 jam",33,"34 jam","054324563","64","6401",2021-07-25 22:18:07,"Non COVID-19"
"563","RS Prima Husada","Jl. Raya Surabaya Malang KM 54 Lemahbang Kecamatan Sukorejo",30,"43 jam",29,"43 jam",11,"43 jam","03436745000","35","3514",2021-07-25 22:18:08,"Non COVID-19"
"564","RS Umum Daerah RAA Soewondo"," Jl. Dr Soesanto  No. 114",12,NA,30,"3 menit",54,"2 menit","082295005505 ","33","3318",2021-07-25 22:18:08,"Non COVID-19"
"565","RS Umum Islam Pati","Jl. Raya Pati-Tayu KM.18Waturoyo Margoyoso Pati",1,NA,6,"7 menit",22,"8 menit","0295452316","33","3318",2021-07-25 22:18:08,"Non COVID-19"
"566","RS Umum Daerah Kayen Pati","Jl. Rumah Sakit No.1 Kayen Pati",9,"2 menit",7,"2 menit",27,"2 menit","02955503662","33","3318",2021-07-25 22:18:08,"Non COVID-19"
"567","RS Umum Keluarga Sehat "," Jl. P. Sudirman No. 9 Margorejo Pati",21,NA,0,NA,28,NA,"0295386111","33","3318",2021-07-25 22:18:08,"Non COVID-19"
"568","RS Umum As-Suyuthiyyah ","Jl. Raya Juwana - Tayu Km. 7 Guyangan Trangkil Pati Jawa Tengah ",2,"13 jam",10,"12 jam",14,"12 jam","085226000210","33","3318",2021-07-25 22:18:08,"Non COVID-19"
"569","RS Umum Daerah Kraton Kab. Pekalongan","  Jl. Veteran 31,Pekalongan",3,"17 menit",4,"17 menit",5,"17 menit","0285421621","33","3326",2021-07-25 22:18:08,"Non COVID-19"
"570","RS Umum Islam PKU Muhammadiyah Pekajangan","Jl. Raya Ambokembang No.42-44,Pekalongan",32,"9 menit",12,"9 menit",40,"9 menit","085727593149","33","3326",2021-07-25 22:18:08,"Non COVID-19"
"571","RS Umum Daerah Kajen Kab. Pekalongan","Jl. Raya Karangsari Karanganyar Kab. Pekalongan",11,NA,4,NA,63,"kurang dari 1 menit","081229355569","33","3326",2021-07-25 22:18:08,"Non COVID-19"
"572","RS Ibu dan Anak Aisyiyah Pekajangan Pekalongan","Jl. Raya Pekajangan No. 610",11,"17 menit",8,"17 menit",11,"17 menit","0285785909","33","3326",2021-07-25 22:18:08,"Non COVID-19"
"573","RS Umum  Efarina","Jl Lintas Timur No.1 Pangkalan Kerinci Riau",15,"44 jam",36,NA,11,"44 jam","0761494500","14","1404",2021-07-25 22:18:08,"Non COVID-19"
"574","RS Umum  Amalia Medika","Jl Lintas Timur Pangkalan Kerinci - Pelalawan - Riau",13,NA,12,NA,17,NA,"hotline tidak tersedia","14","1404",2021-07-25 22:18:08,"Non COVID-19"
"575","RS Umum Daerah Dr. M. Ashari Pemalang"," Jl. Gatot Subroto No.41,Pemalang",23,"6 menit",25,"6 menit",20,"6 menit","0284321614","33","3327",2021-07-25 22:18:09,"Non COVID-19"
"576","RS Umum Daerah Ratu Aji Putri Botung","Jl Propinsi KM 9 Kab. Penajam Paser Utara",NA,NA,NA,NA,27,"36 jam","082148580265","64","6409",2021-07-25 22:18:09,"Non COVID-19"
"577","RS Umum Daerah Talang Ubi","Jl. Lingkar Handayani Kel. Handayani Mulia Kec. Talang Ubi",NA,NA,4,"39 jam",21,"39 jam","0713390566","16","1612",2021-07-25 22:18:09,"Non COVID-19"
"578","RS Umum Daerah Pesawaran","Jln. Raya Kedondong, Sukamarga, Desa Gedong Tataan Kec. Gedong Tataan, kab. Pesawaran",8,"12 jam",14,"12 jam",64,"12 jam","07215621977 ","18","1809",2021-07-25 22:18:09,"Non COVID-19"
"579","RS Umum Daerah KH. Muhammad Thohir KRUI","Atar Sedangkek Pekon Way Suluh Kec. Krui Selatan Kab. Pesisir Barat",NA,NA,NA,NA,19,"14 jam","082372298787","18","1813",2021-07-25 22:18:09,"Non COVID-19"
"580","RS Umum Daerah Pidie Jaya","      Jl. Banda - Aceh KM. 158, Meureudu",0,NA,3,NA,57,"14 jam","08126911436","11","1118",2021-07-25 22:18:09,"Non COVID-19"
"581","RS Umum Daerah Lasinrang Pinrang","  Jl. Macan No. 22 Pinrang",NA,NA,NA,NA,17,"2 menit","0421921298","73","7315",2021-07-25 22:18:11,"Non COVID-19"
"582","RS Umum Aisyiyah Ponorogo","Jl. Dr Sutomo 18 - 24, Ponorogo",4,NA,21,NA,7,NA,"0352461560","35","3502",2021-07-25 22:18:11,"Non COVID-19"
"583","RS Umum Muhammadiyah Ponorogo","Jl. Diponegoro No. 50 Ponorogo",7,NA,16,NA,34,NA,"0352485928","35","3502",2021-07-25 22:18:11,"Non COVID-19"
"584","RS Umum Muslimat Ponorogo","Jl. Jend. A. Yani 155, Ponorogo",7,"13 jam",17,"13 jam",26,"13 jam","0352481986","35","3502",2021-07-25 22:18:11,"Non COVID-19"
"585","RS Umum Mitra Husada","Jl. Jend.A.Yani No.14 Pringsewu,Kab.Pringsewu",7,"39 jam",27,"39 jam",66,NA,"081279036111","18","1810",2021-07-25 22:18:11,"Non COVID-19"
"586","RS Umum Daerah Pringsewu","Jl. Lintas Barat Pekon Fajar Agung Barat Kec. Pringsewu",5,"13 jam",2,"13 jam",79,"13 jam","072923582","18","1810",2021-07-25 22:18:11,"Non COVID-19"
"587","RS Umum Surya Asih","Jl. A. Yani No.51, Pringsewu",10,NA,16,NA,0,NA,"085273345287","18","1810",2021-07-25 22:18:11,"Non COVID-19"
"588","RS Ibu dan Anak Harapan Bunda","Jl. KH. Dewantara No. 1269 Primgsewu - Lampung",3,"37 jam",6,"37 jam",3,"37 jam","072923186","18","1810",2021-07-25 22:18:11,"Non COVID-19"
"589","RS Umum Daerah Pulang Pisau","Jl. W.A.D Duha Komplek Perkantoran Kab. Pulang Pisau  Provinsi Kalimantan Tengah",7,"12 jam",10,"12 jam",29,"12 jam","085245749601","62","6210",2021-07-25 22:18:12,"Non COVID-19"
"590","RS Umum Daerah dr. R. Goeteng Taroenadibrata"," Jl. Tentara Pelajar Purbalingga No. 22",16,"34 jam",23,"34 jam",40,"34 jam","0281891016","33","3303",2021-07-25 22:18:12,"Non COVID-19"
"591","RS Umum Harapan Ibu","Jl. May.Jend.Soengkono KM.1,Kec. Kalimanah, Purbalingga dan JL. Soekarno Hatta No.02 Kec. Kalimanah ",2,"16 jam",19,"16 jam",31,"16 jam","0281892222","33","3303",2021-07-25 22:18:12,"Non COVID-19"
"592","RS Umum Daerah Panti Nugroho","Jl. Soekarno Hatta KM 2, Karang Manyar, Kalimanah, Purbalingga",6,"14 jam",12,"14 jam",25,"14 jam","02818901558","33","3303",2021-07-25 22:18:12,"Non COVID-19"
"593","RS Ibu dan Anak Ummu Hani","Jl. D I Panjaitan No 40 A Purbalingga Jawa Tengah",17,NA,14,NA,33,NA,"0281891373","33","3303",2021-07-25 22:18:12,"Non COVID-19"
"594","RS Umum Daerah Bayu Asih","Jl. Veteran No. 39 Purwakarta",0,NA,12,NA,1,"kurang dari 1 menit","0264200100","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"595","RS Umum Siloam Purwakarta","Jl. Bungursari No.1, Purwakarta",7,"15 jam",22,"15 jam",25,"15 jam","02648628911","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"596","RS Umum Asri Purwakarta","Jl. Veteran No. 15",9,"36 jam",11,"36 jam",12,"36 jam","0264211680","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"597","RS Umum Rama Hadi","Kp. Cimaung RT 17/04 Desa Ciwangi Kec. Bungursari Kab. Purwakarta",4,"45 jam",9,"45 jam",8,"45 jam","0264202136","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"598","RS Ibu dan Anak Dian","Jl. Raya Cibogo Hilir Kec. Plered Kab. Purwakarta",2,"15 jam",1,"15 jam",7,"15 jam","087812653989","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"599","RS Umum Holistic Purwakarta","Jl. Terusan Kapten Halim KM.09 Salamulya, Pondoksalam, Purwakarta",0,"16 jam",0,"16 jam",3,"16 jam","0817225165","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"600","RS Umum Bhakti Husada II Purwakarta","Jl. Raya Sadang-Subang KM 5 RT 01/01 Cikumpay Campaka Purwakarta",3,"17 jam",21,"17 jam",35,"17 jam","02648225255","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"601","RS Umum Karina Medika","JL Baru Kp. Krajan RT 01 RW 01 Kec. Babakancikao Kab. Purwakarta 41151",6,"15 jam",25,"15 jam",13,"15 jam","0264 8301768","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"602","RS Ibu dan Anak Bunda Fathia","Jl. Ibrahim Singadilaga No. 95-97 Purwakarta",NA,NA,NA,NA,3,"14 jam","02648309596","32","3214",2021-07-25 22:18:13,"Non COVID-19"
"603","RS Umum Panti Waluyo Yakkum Purworejo","Jl. Ahmad Yani No. 21 Purworejo",NA,NA,10,"14 jam",21,"14 jam","0275322094","33","3306",2021-07-25 22:18:13,"Non COVID-19"
"604","RS Ibu dan Anak Permata","jl. Mayjend Sutoyo No. 75 Rt 05 Rw 05",0,NA,0,NA,0,NA,"hotline tidak tersedia","33","3306",2021-07-25 22:18:13,"Non COVID-19"
"605","RS Umum Daerah Curup","Jl. Dua Jalur Kab. Rejang Lebong",17,"37 jam",20,"37 jam",41,"35 jam","082175999247","17","1702",2021-07-25 22:18:13,"Non COVID-19"
"606","RS An-Nissa","Jl. Lintas Curup Lubuk Linggau Kel. Simpang Nangka Kec. Selupu Rejang",3,NA,8,NA,11,NA,"085896515156","17","1702",2021-07-25 22:18:13,"Non COVID-19"
"607","RS Umum  Awal Bros Ujung Batu","Jl. Jenderal Sudirman No. 314",2,NA,2,NA,10,NA,"082387671093","14","1407",2021-07-25 22:18:14,"Non COVID-19"
"608","RS Umum Daerah Rote Ndao Ba'a "," Jl. Ba'a-Busalangga, Kab. Rote Ndao",5,"16 jam",10,"16 jam",49,"11 jam","hotline tidak tersedia","53","5314",2021-07-25 22:18:14,"Non COVID-19"
"609","RS Umum Daerah Sambas","Jl. Pendidikan no 300 Kecamatan Sambas",8,"18 menit",19,"18 menit",45,"18 menit","0562391020","61","6101",2021-07-25 22:18:15,"Non COVID-19"
"610","RS Umum Daerah Pemangkat"," Jalan. Abdul Kadir Kasim No. 20 Pemangkat",19,"kurang dari 1 menit",33,"kurang dari 1 menit",54,"kurang dari 1 menit","hotline tidak tersedia","61","6101",2021-07-25 22:18:15,"Non COVID-19"
"611","RS Umum Daerah Prof. Dr. H.  Chatib Quzwain","Jl. Lintas Sumatera Km.09 Desa Bukit, Sarolangun",7,"21 jam",21,"21 jam",47,"21 jam","074591646","15","1503",2021-07-25 22:18:15,"Non COVID-19"
"612","RS Langit Golden Medika","Jl. Lintas Sumatera KM. 02 Simpang MAN Aur Gading Sarolangun",3,"38 jam",2,"38 jam",5,"38 jam","082373436004","15","1503",2021-07-25 22:18:15,"Non COVID-19"
"613","RS Umum Daerah dr. Gunawan Mangunkusumo","  Jl. Kartini No.101, Ambarawa",11,"40 menit",34,"40 menit",85,"40 menit","0298591020","33","3322",2021-07-25 22:18:16,"Non COVID-19"
"614","RS Umum Daerah Ungaran"," Jl. Diponegoro 125,Ungaran",9,NA,13,NA,18,NA,"0246921006","33","3322",2021-07-25 22:18:16,"Non COVID-19"
"615","RS Umum Ken Saras","Jl. Soekarno Hatta Km 29 Bergas, Ungaran-Kab. Semarang",38,NA,41,NA,0,NA,"0246922188","33","3322",2021-07-25 22:18:16,"Non COVID-19"
"616","RS Umum Bina Kasih","Jl. Naryo Atmajan 27 Ambarawa",3,NA,6,NA,7,NA,"0298591280","33","3322",2021-07-25 22:18:16,"Non COVID-19"
"617","RS Umum Daerah Bula","Jl. Wailola No.11-12 Bula Kab. Seram BagianTimur",15,"36 jam",28,"36 jam",41,"36 jam","hotline tidak tersedia","81","8107",2021-07-25 22:18:16,"Non COVID-19"
"618","RS Umum Daerah dr. Drajat Prawiranegara ","  Jl. Rumah Sakit No. 1 Serang",43,"37 jam",49,"37 jam",69,"37 jam","hotline tidak tersedia","36","3604",2021-07-25 22:18:16,"Non COVID-19"
"619","RS Kurnia Serang","Jl. Raya Cilegon KM 8 Kramatwatu",9,"19 menit",35,"19 menit",20,"19 menit","087808876896","36","3604",2021-07-25 22:18:16,"Non COVID-19"
"620","RS Umum Daerah Nene Mallomo"," Jl. Wolter Monginsidi Pangkajene, Kab. Sidenreng Rappang",14,"15 jam",9,"15 jam",39,"15 jam","082332704995","73","7314",2021-07-25 22:18:17,"Non COVID-19"
"621","RS Umum Daerah Arifin Numang","      Jl.Jend.  Achmad Yani No. 1 Rappang",15,"38 jam",19,"38 jam",38,"38 jam","085213024740","73","7314",2021-07-25 22:18:17,"Non COVID-19"
"622","RS Umum Delta Surya","Jl. Pahlawan No. 09 Sidoarjo",10,"14 jam",15,"14 jam",12,"14 jam","0318962531","35","3515",2021-07-25 22:18:18,"Non COVID-19"
"623","RS Umum Rahman Rahim"," Jl. Raya Saimbang No. 277 RT. 10 RW. 03 Desa Kebonagung Kecamatan Sukodono",4,NA,3,NA,6,NA,"0318830010","35","3515",2021-07-25 22:18:18,"Non COVID-19"
"624","RS Arafah Anwar Medika Sukodono","Jl. Sawo No. 2 Dungus Sukodono",14,"15 jam",8,"15 jam",12,"15 jam","0318830989","35","3515",2021-07-25 22:18:18,"Non COVID-19"
"625","RS GKPS Bethesda Saribu Dolok","Jl. Kesehatan No. 106 Kelurahan Saribu Dolok, Kec. Silimakuta ",4,"2 menit",10,"2 menit",28,"2 menit","081362335306","12","1209",2021-07-25 22:18:18,"Non COVID-19"
"626","RS Umum Daerah Parapat","Jl Kolonel TPR Sinaga Parapat",6,"11 jam",12,"11 jam",24,"11 jam","085372989347","12","1209",2021-07-25 22:18:18,"Non COVID-19"
"627","RS Umum Daerah dr. Abdoer Rahem Kabupaten Situbon","Jl. Anggrek No. 68, Kel. Patokan, Kec. Situbondo, Kab. Situbondo",13,"38 jam",7,NA,31,NA,"0338673293","35","3512",2021-07-25 22:18:19,"Non COVID-19"
"628","RS Elizabeth","Jl. WR Supratman Nomor 2A Situbondo",15,"6 jam",10,"6 jam",13,"6 jam","0338671174","35","3512",2021-07-25 22:18:19,"Non COVID-19"
"629","RS Umum Mitra Sehat Kabupaten Situbondo","Desa Curah Jeru Kecamatan Panji RT 02/RW 011 Kabupaten Situbondo",4,"38 jam",4,"38 jam",21,"38 jam","082333282112","35","3512",2021-07-25 22:18:19,"Non COVID-19"
"630","RS Umum Daerah Sleman","Jl Bhayangkara 48 Triharjo Sleman Daerah Istimewa Yogyakarta, 55514",26,NA,23,NA,52,NA,"0274868437 ext 180","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"631","RSUP Dr. Sardjito","Jl Kesehatan No.1 Sekip Yogyakarta ",9,NA,38,NA,49,NA,"0274631190","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"632","RS Umum Panti Rini","Jl Solo Km 12,5 Krajan Tirtomartani Kalasan Sleman Yogyakarta ",5,NA,23,NA,16,NA,"0274496323","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"633","RS Umum Daerah Prambanan","Jl Prambanan Piyungan Km.7, Delegan, Sumberharjo, Prambanan, Sleman ",4,NA,0,NA,15,"3 menit","02744398356","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"634","RS Umum Mitra Paramedika","Jl Raya Ngemplak Kemasan Widodomartani",6,"16 jam",8,"16 jam",11,"16 jam","02744461098","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"635","RS Khusus Ibu Anak Sadewa","Babarsari TB 16/13-B Caturnunggal Depok Sleman",3,"35 jam",5,"35 jam",11,"35 jam","hotline tidak tersedia","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"636","RS UGM ","Jl. Kabupaten (Lingkar Utara), Kronggahan, Trihanggo, Gamping",1,NA,4,NA,7,NA,"02744530404","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"637","RS Universitas Ahmad Dahlan","Jl Cindelaras Raya - Karangsari, Wedomartani, Ngemplak",6,"2 menit",4,"2 menit",18,"2 menit","02744477030","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"638","RS Umum Bunga Bangsa Medika","Jl. Lili Kembang Nomor 17 Maguwoharjo Depok",3,NA,3,NA,3,NA,"hotline tidak tersedia","34","3404",2021-07-25 22:18:19,"Non COVID-19"
"639","RS Umum Mardi Lestari Sragen","Jl. Rokan No.8,Sragen",8,"39 jam",21,"39 jam",23,"39 jam","02718852962","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"640","RS Umum Islam Amal Sehat Sragen","Jl. Veteran No.35, Sragen, Jawa Tengah",2,NA,12,NA,7,NA,"0271891977","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"641","RS Umum Assalam","Jl. Gatot Subroto KM.1,5 Kulon Palang Gemolong ",9,NA,15,"38 jam",28,NA,"081215409299","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"642","RS Ibu dan Anak Restu Ibu","Bendungan, Desa Pilangsari, Kecamatan Ngrampal",10,"18 jam",9,"18 jam",17,"18 jam","0271894584","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"643","RS Umum PKU Muhammadiyah Sragen ","Jl. Raya Sragen - Solo Km.8, Masaran, Sragen",6,"17 jam",10,"17 jam",23,"17 jam","0271644370","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"644","RS Umum Islam Yakssi Gemolong","Jln. Raya Solo-Purwodadi Km.20, Gemolong",6,"13 jam",8,"13 jam",17,"13 jam","02716811 336","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"645","RS Umum Rizky Amalia","Jl. Ahmad Yani No. 100 Cantel Wetan, Sragen Tengah, Sragen",3,NA,6,NA,22,NA,"02718823814","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"646","RS Umum Saras Ibnu Sina Sukowati","Jl. Jatayu RT. 03 RW. 02 Taman Agung, Nglorog",11,"38 jam",13,"38 jam",22,"38 jam","02718854000","33","3314",2021-07-25 22:18:20,"Non COVID-19"
"647","RS Umum Daerah Subang"," Jl. Brigjen Katamso No. 37 Ciereng",18,"37 jam",19,"12 jam",97,"12 jam","081312004127","32","3213",2021-07-25 22:18:20,"Non COVID-19"
"648","RS Umum Pamanukan Medical Center (PMC)","Jl. Raya Rancasari KM 4,5 Ds.Rancasari Kec.Pamanukan Kab.Subang",7,"15 jam",0,"15 jam",3,"15 jam","082320337484","32","3213",2021-07-25 22:18:20,"Non COVID-19"
"649","RS Umum Daerah Sekarwangi","Jl. Siliwangi No. 49 Cibadak Sukabumi",16,"19 jam",36,"19 jam",83,"19 jam","0266531261","32","3202",2021-07-25 22:18:20,"Non COVID-19"
"650","RS Umum Hermina Sukabumi","Jl. Raya Sukaraja, Kabupaten Sukabumi",0,"16 jam",0,"16 jam",1,"16 jam","02666252525","32","3202",2021-07-25 22:18:20,"Non COVID-19"
"651","RS Umum Daerah Ir. Soekarno Kabupaten Sukoharjo","Jl. Dr. Muwardi 71, Sukoharjo",4,"3 menit",8,"3 menit",19,"3 menit","0271593118","33","3311",2021-07-25 22:18:21,"Non COVID-19"
"652","RS Khusus Bedah Karima Utama"," Jl. Amarta 8-10 Ngabeyan Kartasura, Sukoharjo ",11,"36 jam",7,"36 jam",8,"36 jam","0271783331","33","3311",2021-07-25 22:18:21,"Non COVID-19"
"653","RS Orthopedi Prof. Dr. R. Soeharso","      Jl. Jenderal Ahmad Yani Pabelan, Surakarta 57162",11,"3 menit",12,"3 menit",16,"3 menit","0271718079 ","33","3311",2021-07-25 22:18:21,"Non COVID-19"
"654","RS Umum Daerah Waibakul","Jl. Lintas Waihibur Desa Umbu Mamijuk Kecamatan Umbu Ratu Nggay Barat Kabupaten Sumba Tengah",7,"38 jam",12,"38 jam",46,"38 jam","hotline tidak tersedia","53","5316",2021-07-25 22:18:21,"Non COVID-19"
"655","RS Kristen Lindimara","Jl. Prof.DR WZ. Johannes No.6,Waingapu",4,"10 jam",2,"10 jam",27,"10 jam","082236141861","53","5302",2021-07-25 22:18:22,"Non COVID-19"
"656","RS Umum Daerah Waingapu","  Jl. Adam Malik No.54 Kel. Kambajawa - Kecamatan Kota Waingapu",10,"37 jam",4,"37 jam",45,"37 jam","081329573585","53","5302",2021-07-25 22:18:22,"Non COVID-19"
"657","RS Umum Dharma Kerti","Jl. Teratai No 16 Dauh Pala",3,"18 jam",4,"18 jam",3,"18 jam","0361811125","51","5102",2021-07-25 22:18:23,"Non COVID-19"
"658","RS Umum Bhakti Rahayu Tabanan","Jl. Batukaru No.2 Tuakilang Tabanan  ",6,"15 jam",2,"15 jam",5,"15 jam","0361810805","51","5102",2021-07-25 22:18:23,"Non COVID-19"
"659","RS Umum Kasih Ibu Tabanan","Jl. Flamboyan No.9 kampung Kodok. Tegal Belodan, Tabanan",12,"12 jam",6,"12 jam",9,"12 jam","03613005757","51","5102",2021-07-25 22:18:23,"Non COVID-19"
"660","RS Nyitdah","Banjar Tegal Antugan Desa Nyitdah Kec. Kediri ",4,"12 jam",4,"12 jam",29,"12 jam","0361813495","51","5102",2021-07-25 22:18:23,"Non COVID-19"
"661","RS Umum Semara Ratih","Banjar Luwus, Desa Luwus, Kecamatan Baturiti",16,"20 jam",14,NA,8,"20 jam","082236174466","51","5102",2021-07-25 22:18:23,"Non COVID-19"
"662","RS Ibu dan Anak Cahaya Bunda","Jl. Ir. Soekarno Nomor 88X Gerokgak",NA,NA,0,NA,2,NA,"03618941576","51","5102",2021-07-25 22:18:23,"Non COVID-19"
"663","RS Fatima Makale","Jl. Nusantara No.18 Makale Tator",10,"39 jam",8,"39 jam",23,"39 jam","hotline tidak tersedia","73","7318",2021-07-25 22:18:24,"Non COVID-19"
