"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"538","RS Tk. IV Lahat","Jl. Letjen harun sohar No.26,Lahat",8,"13 jam",25,"13 jam",15,"13 jam","081377951551","16","1604",2021-07-21 20:24:33,"Non COVID-19"
"539","RS Umum Daerah Kabupaten Lamandau","Jl. Trans Kalimantan KM.04, Desa Kujan, Kec. Bulik",21,NA,21,NA,117,NA,"05322067382","62","6207",2021-07-21 20:24:33,"Non COVID-19"
"540","RS Ibu dan Anak Fatimah Lamongan","Jl. Pahlawan Selatan No. 18",0,"3 jam",19,"3 jam",17,"3 jam","0322322155","35","3524",2021-07-21 20:24:34,"Non COVID-19"
"541","RS Islam Nashrul Ummah","  Jl. Merpati No.62, Lamongan",5,"9 jam",15,"9 jam",23,"9 jam","0322321522","35","3524",2021-07-21 20:24:34,"Non COVID-19"
"542","RS Umum dr. Suyudi","Jl. Deandles Paciran,Kecamatan Paciran, Kab. Lamongan",7,"9 jam",7,"9 jam",8,"9 jam","0322661412","35","3524",2021-07-21 20:24:34,"Non COVID-19"
"543","RS Muhammadiyah Babat","Jl. KH. Ahmad Dahlan No. 14 Babat, Lamongan ",8,"24 menit",6,"24 menit",21,"24 menit","0322451391","35","3524",2021-07-21 20:24:34,"Non COVID-19"
"544","RS Umum Harapan Bunda","  Jl. Raya Lintas Sumatera, Seputih Jaya No.31, Kec. Gunung Sugih, Kab. Lampung Tengah",2,"9 menit",2,"9 menit",12,"9 menit","082186233531","18","1805",2021-07-21 20:24:35,"Non COVID-19"
"545","RS Ibu Anak Puri Adhya Paramita","Jl. SULTAN AGUNG NO. 5 BANDAR JAYA - TERBANGGI BESAR ",3,NA,2,NA,1,NA,"0725529399","18","1805",2021-07-21 20:24:35,"Non COVID-19"
"546","RS Umum Az - Zahra","Jl. Kartini No. 109 Kalirejo , Kec. Kalirejo,",22,"11 jam",23,"11 jam",27,"11 jam","0729370089","18","1805",2021-07-21 20:24:35,"Non COVID-19"
"547","RS Ibu Anak Puti Bungsu","Jalan S. Parman No 02 Bandar Jaya Timur",3,"12 jam",12,"12 jam",0,"12 jam","072525065","18","1805",2021-07-21 20:24:35,"Non COVID-19"
"548","RS Umum Daerah May Jen HM Ryacudu","Jl. Jend.Sudirman No.2 Kotabumi",7,"13 jam",26,"13 jam",57,"12 jam","072422095","18","1806",2021-07-21 20:24:35,"Non COVID-19"
"549","RS Candimas Medical Center","Jl. Alamsyah Ratu Perwira Negara No. 47 Kotabumi Selatan",2,NA,11,"14 jam",21,"14 jam","082181549355","18","1806",2021-07-21 20:24:35,"Non COVID-19"
"550","RS Medika Insani","Jl. Sumber Jaya No. 667 Desa Tanjung Baru Kecamatan Bukit Kemuning Kabupaten Lampung Utara",4,NA,9,"13 jam",10,NA,"085279410025","18","1806",2021-07-21 20:24:35,"Non COVID-19"
"551","RS Umum Delia","Jl Ki Hajar Dewantara No.9 Kec. Selesai Kabupaten Langkat",14,"12 jam",35,"11 jam",42,"11 jam","06180044800","12","1213",2021-07-21 20:24:36,"Non COVID-19"
"552","RS Umum Wampu Norita","Dusun II Kedondong Barat Desa Jentera Stabat Kecamatan Wampu No.86 Km.46",NA,NA,12,"12 jam",19,"12 jam","hotline tidak tersedia","12","1213",2021-07-21 20:24:36,"Non COVID-19"
"553","RS Umum Putri Bidadari","Stabat Tanjung Pura KM 45",24,NA,55,NA,57,NA,"085361517988","12","1213",2021-07-21 20:24:36,"Non COVID-19"
"554","RS Misi Lebak","Jl. Multatuli No.41 Rangkas Bitung",13,"kurang dari 1 menit",5,NA,12,NA,"0252201014","36","3602",2021-07-21 20:24:36,"Non COVID-19"
"555","RS Umum Daerah Lebong","Desa Muning Agung Kecamatan Lebong Sakti",1,"12 jam",10,"12 jam",11,"12 jam","082281280910","17","1707",2021-07-21 20:24:36,"Non COVID-19"
"556","RS Umum Daerah dr. Achmad Darwis","Jl. Tan Malaka No.1, Kec.Suliki",15,"11 jam",6,NA,35,NA,"082392905205","13","1308",2021-07-21 20:24:36,"Non COVID-19"
"557","RS Umum Daerah Patut Patuh Patju","Jl. H. Lalu Anggrat BA No. 2 Gerung",1,"13 jam",9,"13 jam",20,"13 jam","0370681321","52","5201",2021-07-21 20:24:36,"Non COVID-19"
"558","RS Djatiroto","Jl. PB. Sudirman 81  RT 03 RW 01, Dsn. Krajan Desa Kaliboto Lor Kec. Jatiroto, Kab. Lumajang",4,"24 menit",6,"24 menit",NA,NA,"0334321004","35","3508",2021-07-21 20:24:37,"Non COVID-19"
"559","RS Islam Lumajang","Jl. Kyai Muksin nomor 19 Kelurahan Tompokersan Kec. Lumajang Kab. Lumajang",2,"42 jam",0,"42 jam",0,"42 jam","0334887999","35","3508",2021-07-21 20:24:37,"Non COVID-19"
"560","RS Umum Daerah Batara Guru","   Jl. Tomakaka, Desa Lebani, Kec. Belopa Utara, Kab. Luwu",NA,NA,9,"13 jam",81,"13 jam","082346835354","73","7317",2021-07-21 20:24:37,"Non COVID-19"
"561","RS Umum Daerah I Lagaligo"," Jl. Sangkuruwira,Kec.Wotu Kab.Luwu Timur",10,NA,5,NA,75,NA,"hotline tidak tersedia","73","7325",2021-07-21 20:24:37,"Non COVID-19"
"562","RS Umum Daerah Majalengka"," Jl. Kesehatan No.77 Majalengka",11,"kurang dari 1 menit",27,"kurang dari 1 menit",72,"kurang dari 1 menit","0233281043","32","3210",2021-07-21 20:24:38,"Non COVID-19"
"563","RS Umum Daerah Cideres","Jl. Raya Cideres - Kadipaten No. 180 Bojong Cideres Dawuan ",11,"4 menit",44,"4 menit",42,"4 menit","0233661003","32","3210",2021-07-21 20:24:38,"Non COVID-19"
"564","RS Bedah Budi Kasih","Jl. Raya Majalengka - Kadipaten Km.7 no 84",12,NA,10,NA,8,NA,"0233511522","32","3210",2021-07-21 20:24:38,"Non COVID-19"
"565","RS Ibu dan Anak Mitra Plumbon Majalengka","Jl. Raya Barat Pasar Prapatan No. 109 ",10,"14 jam",7,"14 jam",6,"14 jam","hotline tidak tersedia","32","3210",2021-07-21 20:24:38,"Non COVID-19"
"566","RS Bala Keselamatan Bokor","Jl. A.Yani 91 Turen , Kab.Malang",4,NA,18,NA,24,NA,"0341824002","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"567","RS Jiwa Dr. Radjiman Wediodiningrat Lawang","Jl. A. Yani, Lawang, Malang, Jawa Timur ",10,"8 menit",52,"8 menit",87,"8 menit","0341426015","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"568","RS Umum Daerah Kanjuruhan Kepanjen Kab. Malang","Jl. Panji No. 100 Kepanjen, Kab. Malang",8,NA,12,NA,78,NA,"0341395041","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"569","RS Marsudi Waluyo","Jl. Raya Mondoroko Km. 09, RT 004 RW 003 Desa Purwoasri, Kec. Singosari, Kab. Malang",0,"15 jam",0,"15 jam",3,"15 jam","0341458974","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"570","RS Umum Wava Husada ","Jl. Panglima Sudirman No. 99A, Dilem, Kec. Kepanjen, Kab. Malang",NA,NA,NA,NA,NA,NA,"0341393000","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"571","RS Prasetya Husada","Jl. Raya Ngijo No.25, RT 05 RW 05 Desa Ngijo Kec. Ngijo,  Kab. Malang",10,NA,9,NA,19,NA,"0341460558","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"572","RS Siti Miriam","Jl. dr. Wahidin No.101, RT 002 RW. 001, Kel. Kalirejo, Kec. Lawang, Kab.Malang",1,"10 jam",4,"10 jam",22,"10 jam","081288088101","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"573","RS Angkatan Udara dr. Mohammad Moenir","Jl. Dr. M. Munir No.18 Lanud Abd. Saleh, Desa Saptorenggo Kec. Pakis Kab, Malang",5,"14 jam",9,"14 jam",11,"14 jam","0341792273","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"574","RS Prima Husada","Perum Banjararum Selatan No.3-7, RT 003 RW 012 Desa Banjararum Kec. Singosari, Kab. Malang",18,"13 jam",9,"13 jam",7,"13 jam","0341458679","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"575","RS Umum Wajak Husada","Jl. Raya Kidangbang RT. 16 RW. 05 Desa Kidangbang Kec. Wajak Kab. Malang 65173",0,"18 jam",NA,NA,2,"18 jam","hotline tidak tersedia","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"576","RS Umum Islam Gondang Legi","Jl. Hayam Wuruk 66, Gondang Legi Wetan, Kab. Malang",5,"9 jam",11,"9 jam",28,"9 jam","0341879879","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"577","RS Bedah Hasta Husada","Jl. Bromo 98-100 RT 011 RW 005, Kel. Kepanjen, Kec. Kepanjen, Kab. Malang",2,"15 jam",10,"15 jam",7,"15 jam","0341399499","35","3507",2021-07-21 20:24:38,"Non COVID-19"
"578","RS Umum Permata Madina Panyabungan","Jl Merdeka No. 155 Kelurahan Kayu Jati Kecamatan Panyabungan",NA,NA,NA,NA,NA,NA,"hotline tidak tersedia","12","1202",2021-07-21 20:24:40,"Non COVID-19"
"579","RS  ST Rafael Cancar","Jl. Ruteng Labuan Bajo Cancar Ruteng",NA,NA,NA,NA,NA,NA,"081239632989","53","5313",2021-07-21 20:24:40,"Non COVID-19"
"580","RS Umum Citra Husada Nanga Pinoh","Jln. Dharma Bakti No. 45 C Nanga Pinoh",0,"10 jam",3,"10 jam",19,"10 jam","hotline tidak tersedia","61","6110",2021-07-21 20:24:41,"Non COVID-19"
"581","RS Umum Kasih Bunda Jaya Nanga Pinoh","Jl. Juang KM 2 Desa Tanjung Niaga Kecamatan Nanga Pinoh",5,NA,0,NA,4,NA,"hotline tidak tersedia","61","6110",2021-07-21 20:24:41,"Non COVID-19"
"582","RS Umum Daerah Dr. Rubini Mempawah","Jalan Raden Kusno Mempawah",10,"13 jam",10,"13 jam",20,"13 jam","085263688930","61","6104",2021-07-21 20:24:41,"Non COVID-19"
"583","RS Umum Daerah Kolonel Abundjani/Bangko","Jl. Kesehatan No.20, Bangko",19,"14 jam",26,"14 jam",45,"14 jam","07462145921118","15","1502",2021-07-21 20:24:41,"Non COVID-19"
"584","RS Raudhah","Jl Lintas Sumatera Km 1 Bukit Aur Bangko Jambi",9,NA,12,"12 jam",17,"12 jam","085210917729","15","1502",2021-07-21 20:24:41,"Non COVID-19"
"585","RS Andimas","Jl. Sapta Marga RT. 021 RW. 003 Kel. Pematang Kandis Kec. Bangko",4,"8 jam",2,NA,10,"8 jam","085369522723","15","1502",2021-07-21 20:24:41,"Non COVID-19"
"586","RS Umum Puri Husadatama","desa Simpang Pematang kecamatan Simpang Pematang",0,NA,3,NA,7,NA,"07267758104","18","1811",2021-07-21 20:24:42,"Non COVID-19"
"587","RS Siloam GMIM Sonder","Kolongan Atas, Sonder",4,"12 jam",9,"12 jam",7,"12 jam","0431356673","71","7102",2021-07-21 20:24:42,"Non COVID-19"
"588","RS Umum Daerah Mitra Sehat","Jl. Raya Ratahan - Liwutung Desa Towuntu Timur Kec. Pasan Kabupaten Minahasa Tenggara",NA,NA,NA,NA,27,"9 jam","082290584215","71","7109",2021-07-21 20:24:42,"Non COVID-19"
"589","RSU Ratatotok Buyat","   JL. J.W. Lasut Ratatotok II Kecamatan Ratatotok",7,"3 jam",11,"3 jam",30,"3 jam","085395560706","71","7109",2021-07-21 20:24:42,"Non COVID-19"
"590","RS Umum Daerah Maria Walanda Maramis"," Jl. Prof. Arnold Mononutu - Kel.Sarongsong II - Airmadidi",4,"10 jam",8,"10 jam",23,"10 jam","085397473950","71","7106",2021-07-21 20:24:42,"Non COVID-19"
"591","RS Umum Sumberglagah Mojokerto"," Dsn. Sumberglagah Ds. Tanjungkenongo Kec. Pacet Mojokerto",6,"13 jam",9,"13 jam",35,"13 jam","0321690441","35","3516",2021-07-21 20:24:43,"Non COVID-19"
"592","RS Mutiara Hati Mojokerto","Jl. Raya Kemantren Wetan No.49, Desa Terusan, Kecamatan Gedeg, Kab. Mojokerto",6,"14 jam",3,"14 jam",3,"14 jam","0321363442","35","3516",2021-07-21 20:24:43,"Non COVID-19"
"593","RS Umum Pratama Paku","Desa Lakombulo Kec. Bungku Selatan Kab. Morowali",NA,NA,NA,NA,8,"13 jam","085395881190","72","7203",2021-07-21 20:24:43,"Non COVID-19"
"594","RS Umum Daerah dr. H. M. Rabain Muara Enim","Jl. Sultan Mahmud Badarudin II No. 49",16,"10 jam",9,"18 jam",29,"18 jam","0734424345","16","1603",2021-07-21 20:24:43,"Non COVID-19"
"595","RS Ibu dan Anak Karunia Indah Medika","Jl. Mayor Tjik Agus Kiemas Lintas Kepur Muara Enim",4,"36 jam",NA,NA,NA,NA,"081273373378","16","1603",2021-07-21 20:24:43,"Non COVID-19"
"596","RS Umum Daerah Sungai Bahar","Jl. Soekarno Hatta Desa Suka Makmur Kecamatan Sungai Bahar Kabupaten Muaro Jambi",6,"8 jam",13,"8 jam",43,"8 jam","085269986022","15","1505",2021-07-21 20:24:43,"Non COVID-19"
"597","RS Ibu dan Anak AL-Barra","Jl. Pulai Berantai Desa Ujung Padang Kecamatan Kota Mukomuko",3,NA,6,NA,6,NA,"085279031935","17","1706",2021-07-21 20:24:43,"Non COVID-19"
"598","RS Umum Daerah Raha","Jl. Ahmad yani raha no 10 Raha",5,"10 jam",12,"10 jam",52,"10 jam","082394440965","74","7402",2021-07-21 20:24:43,"Non COVID-19"
"599","RS Umum Daerah Sekayu","Jl. Kol. Wahid Udin Lingkungan I Kel. Kayuara Kec. Sekayu Kab.Musi Banyuasin",11,"17 jam",34,NA,66,NA,"07143330203","16","1606",2021-07-21 20:24:44,"Non COVID-19"
"600","RS Umum Daerah Dr. Sobirin Kabupaten Musi Rawas","Jl. Yos Sudarso No. 13 Kelurahan Pasar Pemiri Kecamatan Lubuklinggau Barat II",7,"13 jam",6,"13 jam",23,"13 jam","0733321995","16","1605",2021-07-21 20:24:44,"Non COVID-19"
"601","RS Umum Daerah Nganjuk","Jl. Dr. Sutomo 62, Nganjuk",1,"12 jam",11,"12 jam",36,"12 jam","0358321818","35","3518",2021-07-21 20:24:46,"Non COVID-19"
"602","RS Umum Bhayangkara Tk. III Nganjuk","Jl. Abdul Rahman Saleh 56, Kauman, Kabupaten Nganjuk",4,NA,4,NA,2,NA,"0358321896","35","3518",2021-07-21 20:24:46,"Non COVID-19"
"603","RS Islam Aisyiyah Nganjuk","Jl. Imam Bonjol No. 20 Nganjuk",8,"1 jam",6,"1 jam",17,"1 jam","0358324024","35","3518",2021-07-21 20:24:46,"Non COVID-19"
"604","RS Umum Daerah Dr. Soeroto Ngawi","    Jl. Dr Wahidin no: 27",1,"12 jam",31,"12 jam",75,"12 jam","0351749023","35","3521",2021-07-21 20:24:46,"Non COVID-19"
"605","RS Umum Widodo","Jl. Yos Sudarso 8 Ngawi",32,"10 jam",26,NA,27,"10 jam","0351746777","35","3521",2021-07-21 20:24:46,"Non COVID-19"
"606","RS Umum Daerah dr. M. Thomsen Nias","Jl dr. Ciptomangunkusumo No. 15 Gunungsitoli",8,NA,20,NA,47,NA,"063921271","12","1201",2021-07-21 20:24:46,"Non COVID-19"
"607","RS Pratama Kabupaten Nias Utara","Jl. Lotu - Sawo Km.3, Desa Lolofaoso, Kecamatan Lotu",NA,NA,NA,NA,28,"17 jam","085358036742","12","1224",2021-07-21 20:24:47,"Non COVID-19"
"608","RS Umum Daerah Kabupaten Ogan Ilir","Komplek perkantoran pemerintah daerah ogan ilir desa sejaro sakti kecamatan indralaya",1,"17 jam",8,"17 jam",46,"17 jam","07117583024","16","1610",2021-07-21 20:24:47,"Non COVID-19"
"609","RS Pratama Tugu Jaya","Jl. Lintas Timur, Desa Tugu Jaya, Kecamatan Lempuing Jaya, Ogan Komering Ilir",NA,NA,NA,NA,46,NA,"081272126683","16","1602",2021-07-21 20:24:47,"Non COVID-19"
"610","RS Umum Dr. Noesmir Baturaja","Jln. Dr. Moh Hatta No 64 ",9,"13 jam",16,"13 jam",21,"13 jam","0735320123","16","1601",2021-07-21 20:24:47,"Non COVID-19"
"611","RS Umum Daerah Dr. Ibnu Sutowo Baturaja","Jl. Dr. Moh.Hatta No.1,Baturaja",21,"8 jam",30,"8 jam",78,"8 jam","0735320298","16","1601",2021-07-21 20:24:47,"Non COVID-19"
"612","RS Umum Santo Antonio Baturaja","Jl. Garuda No.3 KM.3 Desa Tanjung Baru, Kec. Baturaja Timur",19,NA,19,NA,27,"kurang dari 1 menit","0735320395","16","1601",2021-07-21 20:24:47,"Non COVID-19"
"613","RS Umum Daerah Martapura","Jl. Adiwiyata Simpang Lengot Kota Baru Kecamatan Martapura",8,"15 jam",14,NA,25,"15 jam","07354840084","16","1609",2021-07-21 20:24:47,"Non COVID-19"
"614","RS Islam At-Taqwa Gumawang","Jl.Inspeksi Irigasi Komering, Tanah Merah, Kec. Belitang Madang Raya",10,"12 jam",16,"12 jam",17,"12 jam","085379648888","16","1609",2021-07-21 20:24:47,"Non COVID-19"
"615","RS Umum Panti Bhaktiningsih","Tegalrejo Belitang Kab. OKU Timur",10,"13 jam",14,"13 jam",23,"13 jam","0735450066","16","1609",2021-07-21 20:24:47,"Non COVID-19"
"616","RS Umum Daerah Ogan Komering Ulu Timur","Jl. Raya Belitang Rasuan No.1 Tulus Ayu Kecamatan Belitang Madang Raya",9,"9 jam",21,"9 jam",53,"9 jam","0735451815","16","1609",2021-07-21 20:24:47,"Non COVID-19"
"617","RS Umum Daerah  dr. Darsono","Jl. Ahmad Yani 51 Pacitan",NA,NA,NA,NA,1,NA,"0357881410","35","3501",2021-07-21 20:24:48,"Non COVID-19"
"618","RS Umum Daerah Gunung Tua","Jl Raya gunung Tua - Binangan KM 6 Aek Haruaya",3,"19 jam",24,"19 jam",23,"19 jam","06355110209","12","1220",2021-07-21 20:24:48,"Non COVID-19"
"619","RS Umum Mohammad Noer Pamekasan","JL. Bonorogo 17 Pamekasan Madura",NA,NA,7,NA,9,NA,"0324322594","35","3528",2021-07-21 20:24:48,"Non COVID-19"
"620","RS Umum Aulia Pandeglang","Jl. Raya Labuan-Pandeglang KM. 12 Menes Pandeglang 42262",NA,NA,NA,NA,48,"8 jam","02535601711","36","3601",2021-07-21 20:24:48,"Non COVID-19"
"621","RS Alinda Husada","Jl. Raya Tanjung Lesung KM. 1 Panimbang",1,NA,6,NA,4,NA,"087772714887","36","3601",2021-07-21 20:24:48,"Non COVID-19"
"622","RS AU dr. Dody Sardjoto","Jl. By Pass Bandar Udara Internasional Sultan Hasanuddin ",13,NA,15,NA,7,"13 jam","4118954384","73","7309",2021-07-21 20:24:49,"Non COVID-19"
"623","RS Umum Daerah Anuntaloko Parigi"," Jl. Sis Al Jufri No.214 Parigi Moutong",7,"18 jam",22,"18 jam",76,"18 jam","045022251","72","7208",2021-07-21 20:24:49,"Non COVID-19"
"624","RS Umum Daerah Buluye Napoae Moutong","Jl. H. Samsurizal Tombolotutu No.1 Salumpengut Kec. Moutong",NA,NA,42,"13 jam",NA,NA,"082252662608","72","7208",2021-07-21 20:24:49,"Non COVID-19"
"625","RS Umum Daerah Pasaman Barat","Jl. Jenderal Sudirman, Simpang Ampek, Pasaman Barat",8,"9 jam",10,"9 jam",51,"9 jam","081261618629","13","1312",2021-07-21 20:24:49,"Non COVID-19"
"626","RS Prima Husada","Jl. Raya Surabaya Malang KM 54 Lemahbang Kecamatan Sukorejo",31,"12 jam",30,"12 jam",12,"12 jam","03436745000","35","3514",2021-07-21 20:24:51,"Non COVID-19"
"627","RS Umum Daerah RAA Soewondo"," Jl. Dr Soesanto  No. 114",16,NA,30,"4 menit",55,"4 menit","082295005505 ","33","3318",2021-07-21 20:24:51,"Non COVID-19"
"628","RS Umum Islam Pati","Jl. Raya Pati-Tayu KM.18Waturoyo Margoyoso Pati",1,NA,9,"4 menit",30,"4 menit","0295452316","33","3318",2021-07-21 20:24:51,"Non COVID-19"
"629","RS Umum Daerah Kayen Pati","Jl. Rumah Sakit No.1 Kayen Pati",10,"9 menit",7,"9 menit",28,"9 menit","02955503662","33","3318",2021-07-21 20:24:51,"Non COVID-19"
"630","RS Umum As-Suyuthiyyah ","Jl. Raya Juwana - Tayu Km. 7 Guyangan Trangkil Pati Jawa Tengah ",2,"12 jam",8,"12 jam",11,"12 jam","085226000210","33","3318",2021-07-21 20:24:51,"Non COVID-19"
"631","RS Umum Daerah Kraton Kab. Pekalongan","  Jl. Veteran 31,Pekalongan",15,"24 menit",10,"24 menit",46,"24 menit","0285421621","33","3326",2021-07-21 20:24:51,"Non COVID-19"
"632","RS Umum Islam PKU Muhammadiyah Pekajangan","Jl. Raya Ambokembang No.42-44,Pekalongan",30,"6 menit",11,"6 menit",39,"6 menit","085727593149","33","3326",2021-07-21 20:24:51,"Non COVID-19"
"633","RS Umum Daerah Kajen Kab. Pekalongan","Jl. Raya Karangsari Karanganyar Kab. Pekalongan",10,NA,4,NA,59,"kurang dari 1 menit","081229355569","33","3326",2021-07-21 20:24:51,"Non COVID-19"
"634","RS Umum  Efarina","Jl Lintas Timur No.1 Pangkalan Kerinci Riau",15,"11 jam",36,NA,11,"11 jam","0761494500","14","1404",2021-07-21 20:24:51,"Non COVID-19"
"635","RS Umum Daerah Dr. M. Ashari Pemalang"," Jl. Gatot Subroto No.41,Pemalang",21,"39 menit",26,"39 menit",27,"39 menit","0284321614","33","3327",2021-07-21 20:24:52,"Non COVID-19"
"636","RS Umum Daerah Ratu Aji Putri Botung","Jl Propinsi KM 9 Kab. Penajam Paser Utara",NA,NA,NA,NA,31,"12 jam","082148580265","64","6409",2021-07-21 20:24:52,"Non COVID-19"
"637","RS Umum Daerah Talang Ubi","Jl. Lingkar Handayani Kel. Handayani Mulia Kec. Talang Ubi",6,"34 jam",NA,NA,7,"18 jam","0713390566","16","1612",2021-07-21 20:24:52,"Non COVID-19"
"638","RS Umum Daerah Pesawaran","Jln. Raya Kedondong, Sukamarga, Desa Gedong Tataan Kec. Gedong Tataan, kab. Pesawaran",8,"9 jam",15,"9 jam",61,"9 jam","07215621977 ","18","1809",2021-07-21 20:24:52,"Non COVID-19"
"639","RS Umum Daerah KH. Muhammad Thohir KRUI","Atar Sedangkek Pekon Way Suluh Kec. Krui Selatan Kab. Pesisir Barat",NA,NA,NA,NA,19,"14 jam","082372298787","18","1813",2021-07-21 20:24:52,"Non COVID-19"
"640","RS Umum Daerah Dr. Muhammad Zein Painan","Jl. A. Rivai No 1 Painan Kabupaten Pesisir Selatan",25,NA,9,NA,NA,NA,"08525531777","13","1302",2021-07-21 20:24:52,"Non COVID-19"
"641","RS Umum Daerah Pidie Jaya","      Jl. Banda - Aceh KM. 158, Meureudu",4,NA,7,NA,75,"35 jam","08126911436","11","1118",2021-07-21 20:24:53,"Non COVID-19"
"642","RS Umum Daerah Lasinrang Pinrang","  Jl. Macan No. 22 Pinrang",NA,NA,NA,NA,17,"kurang dari 1 menit","0421921298","73","7315",2021-07-21 20:24:53,"Non COVID-19"
"643","RS Umum Aisyiyah Ponorogo","Jl. Dr Sutomo 18 - 24, Ponorogo",5,NA,29,NA,26,NA,"0352461560","35","3502",2021-07-21 20:24:54,"Non COVID-19"
"644","RS Umum Muhammadiyah Ponorogo","Jl. Diponegoro No. 50 Ponorogo",5,NA,21,NA,33,NA,"0352485928","35","3502",2021-07-21 20:24:54,"Non COVID-19"
"645","RS Umum Muslimat Ponorogo","Jl. Jend. A. Yani 155, Ponorogo",6,"24 menit",12,"24 menit",28,"24 menit","0352481986","35","3502",2021-07-21 20:24:54,"Non COVID-19"
"646","RS Umum Daerah Poso","Jl. Jenderal Sudirman No.33  Kel Kasintuwu Poso",24,"13 jam",21,"12 jam",65,"12 jam","0811455179","72","7204",2021-07-21 20:24:54,"Non COVID-19"
"647","RS Umum Daerah Pringsewu","Jl. Lintas Barat Pekon Fajar Agung Barat Kec. Pringsewu",5,"10 jam",2,"10 jam",86,"10 jam","072923582","18","1810",2021-07-21 20:24:54,"Non COVID-19"
"648","RS Umum Surya Asih","Jl. A. Yani No.51, Pringsewu",13,NA,12,NA,7,NA,"085273345287","18","1810",2021-07-21 20:24:54,"Non COVID-19"
"649","RS Ibu dan Anak Harapan Bunda","Jl. KH. Dewantara No. 1269 Primgsewu - Lampung",3,"18 jam",5,"18 jam",3,"18 jam","072923186","18","1810",2021-07-21 20:24:54,"Non COVID-19"
"650","RS Umum Daerah Waluyo Jati Kraksaan","Jl. Dr. Soetomo No. 1 Kec. Kraksaan Kab. Probolinggo",12,NA,21,NA,48,NA,"0335841118","35","3513",2021-07-21 20:24:55,"Non COVID-19"
"651","RS Umum Daerah Pulang Pisau","Jl. W.A.D Duha Komplek Perkantoran Kab. Pulang Pisau  Provinsi Kalimantan Tengah",7,"9 jam",10,"9 jam",29,"9 jam","085245749601","62","6210",2021-07-21 20:24:55,"Non COVID-19"
"652","RS Umum Daerah dr. R. Goeteng Taroenadibrata"," Jl. Tentara Pelajar Purbalingga No. 22",18,"10 jam",23,"10 jam",40,"10 jam","0281891016","33","3303",2021-07-21 20:24:55,"Non COVID-19"
"653","RS Umum Daerah Panti Nugroho","Jl. Soekarno Hatta KM 2, Karang Manyar, Kalimanah, Purbalingga",2,"13 jam",11,"13 jam",20,"12 jam","02818901558","33","3303",2021-07-21 20:24:55,"Non COVID-19"
"654","RS Ibu dan Anak Ummu Hani","Jl. D I Panjaitan No 40 A Purbalingga Jawa Tengah",13,NA,10,NA,29,NA,"0281891373","33","3303",2021-07-21 20:24:55,"Non COVID-19"
"655","RS PKU Muhammadiyah Purbalingga","Jl. Kolonel Sugiri Gandasuli Bobotsari",8,"12 jam",3,"12 jam",17,"12 jam","0281758808","33","3303",2021-07-21 20:24:55,"Non COVID-19"
"656","RS Umum Daerah Bayu Asih","Jl. Veteran No. 39 Purwakarta",0,NA,5,NA,2,"kurang dari 1 menit","0264200100","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"657","RS Umum Siloam Purwakarta","Jl. Bungursari No.1, Purwakarta",14,"13 jam",28,"13 jam",19,"13 jam","02648628911","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"658","RS Umum dr. Abdul Radjak","Jl. Raya Bungur Sari No. 36 Purwakarta",0,NA,0,NA,0,NA,"087715167888","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"659","RS Umum Rama Hadi","Kp. Cimaung RT 17/04 Desa Ciwangi Kec. Bungursari Kab. Purwakarta",12,"23 menit",13,"23 menit",4,"23 menit","0264202136","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"660","RS Umum Amira","Jl. Ipik Gandamanah RT 35 / 03 Munjul Jaya Kab. Purwakarta",26,NA,18,NA,26,NA,"02648221191","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"661","RS Ibu dan Anak Dian","Jl. Raya Cibogo Hilir Kec. Plered Kab. Purwakarta",1,"13 jam",3,"13 jam",2,"13 jam","087812653989","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"662","RS Umum Holistic Purwakarta","Jl. Terusan Kapten Halim KM.09 Salamulya, Pondoksalam, Purwakarta",0,"11 jam",0,"11 jam",2,"11 jam","0817225165","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"663","RS Umum Bhakti Husada II Purwakarta","Jl. Raya Sadang-Subang KM 5 RT 01/01 Cikumpay Campaka Purwakarta",3,"17 jam",12,"17 jam",13,"17 jam","02648225255","32","3214",2021-07-21 20:24:56,"Non COVID-19"
